timestamp,air_temperature,surface_snow_thickness,relative_humidity,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature,wind_speed,wind_from_direction,max_wind_gust,max_wind_speed
2025-01-24 00:00:00,-2.8,4.0,96,-2.8,-2.4,44,0.1,-3.3,0.6,182.0,1.4,0.9
2025-01-24 01:00:00,-2.4,4.1,97,-2.8,-2.3,0,0.0,-3.0,0.9,161.0,2.2,1.2
2025-01-24 02:00:00,-2.0,3.9,93,-2.5,-2.0,0,0.0,-3.0,1.9,172.0,3.1,1.9
2025-01-24 03:00:00,-1.5,4.0,91,-2.0,-1.5,0,0.0,-2.7,1.4,178.0,3.1,2.0
2025-01-24 04:00:00,-1.4,4.0,91,-1.5,-1.3,9,0.0,-2.7,1.6,166.0,3.4,2.0
2025-01-24 05:00:00,-1.1,4.0,85,-1.4,-1.1,4,0.0,-3.3,2.4,170.0,4.3,2.4
2025-01-24 06:00:00,-1.4,4.1,81,-1.7,-1.2,0,0.0,-4.1,3.5,156.0,6.2,3.5
2025-01-24 07:00:00,-0.5,4.0,77,-1.6,-0.5,0,0.0,-4.1,4.9,133.0,8.5,4.9
2025-01-24 08:00:00,0.7,3.8,76,-0.6,0.8,0,0.0,-3.0,4.5,144.0,8.6,5.6
2025-01-24 09:00:00,1.2,3.9,75,0.3,1.3,0,0.0,-2.7,5.8,160.0,12.0,7.4
2025-01-24 10:00:00,1.6,3.7,77,1.1,1.6,0,0.0,-1.9,4.9,163.0,9.5,5.6
2025-01-24 11:00:00,1.8,3.7,78,1.6,2.0,0,0.0,-1.4,6.8,164.0,11.2,6.9
2025-01-24 12:00:00,2.6,3.7,72,1.7,2.6,0,0.0,-1.9,7.3,175.0,17.9,7.4
2025-01-24 13:00:00,2.3,3.3,74,2.2,2.5,0,0.0,-1.9,7.9,172.0,16.2,9.7
2025-01-24 14:00:00,2.1,3.1,77,1.8,2.4,0,0.0,-1.4,7.8,170.0,16.6,8.4
2025-01-24 15:00:00,2.3,2.8,75,1.9,2.3,0,0.0,-1.7,7.9,183.0,14.5,8.4
2025-01-24 16:00:00,1.0,2.7,90,0.9,2.3,7,0.3,-0.5,6.1,187.0,16.4,8.8
2025-01-24 17:00:00,1.5,3.1,87,0.6,1.5,20,0.5,-0.5,5.1,169.0,10.5,6.5
2025-01-24 18:00:00,0.7,3.0,95,0.7,1.5,41,0.7,0.0,4.7,165.0,11.1,5.9
2025-01-24 19:00:00,0.5,4.4,97,0.4,0.8,60,0.6,0.0,4.5,171.0,10.0,5.5
2025-01-24 20:00:00,0.5,6.1,96,0.4,0.6,60,0.9,-0.2,4.0,167.0,9.4,4.5
2025-01-24 21:00:00,0.2,8.0,97,0.2,0.5,60,1.6,-0.2,3.0,155.0,9.5,5.1
2025-01-24 22:00:00,1.0,9.4,93,0.2,1.0,60,3.1,0.0,2.5,181.0,10.0,4.0
2025-01-24 23:00:00,0.5,9.6,93,0.5,1.0,60,2.4,-0.5,3.1,165.0,14.9,4.4
2025-01-25 00:00:00,0.5,10.0,95,0.4,0.6,60,2.9,-0.2,3.1,169.0,11.6,4.6
2025-01-25 01:00:00,0.3,10.5,96,0.3,0.5,60,5.9,-0.2,2.8,155.0,9.9,3.6
2025-01-25 02:00:00,0.8,10.7,92,0.3,0.9,60,3.4,-0.2,3.2,235.0,16.2,5.3
2025-01-25 03:00:00,0.8,10.8,91,0.6,0.8,60,7.7,-0.5,3.5,219.0,14.1,3.9
2025-01-25 04:00:00,0.6,10.8,93,0.6,0.9,60,4.5,-0.2,2.3,163.0,13.1,4.1
2025-01-25 05:00:00,0.4,13.3,95,0.4,0.6,60,5.7,-0.2,1.9,171.0,13.7,3.0
2025-01-25 06:00:00,0.8,15.2,92,0.4,0.8,60,4.0,-0.2,3.1,254.0,11.5,3.1
2025-01-25 07:00:00,0.8,16.1,91,0.7,1.0,60,5.0,-0.5,2.8,266.0,15.5,5.7
2025-01-25 08:00:00,0.8,17.2,88,0.7,1.0,56,4.1,-0.9,4.3,228.0,11.6,4.4
2025-01-25 09:00:00,0.6,17.8,90,0.5,0.8,60,3.6,-0.7,1.9,247.0,13.0,4.4
2025-01-25 10:00:00,0.7,18.6,86,0.4,0.7,60,3.2,-1.4,2.5,271.0,8.4,2.7
2025-01-25 11:00:00,0.5,18.6,86,0.5,0.7,30,0.1,-1.7,2.3,166.0,9.8,3.6
2025-01-25 12:00:00,0.8,18.2,81,0.3,0.9,18,5.7,-1.9,3.6,184.0,9.7,4.0
2025-01-25 13:00:00,0.8,19.1,84,0.4,0.9,23,6.4,-1.4,3.8,165.0,11.1,3.8
2025-01-25 14:00:00,0.6,19.4,87,0.4,1.0,15,1.8,-1.2,2.4,207.0,11.3,4.7
2025-01-25 15:00:00,0.4,20.1,91,0.3,0.6,31,1.7,-0.9,3.4,195.0,9.7,4.4
2025-01-25 16:00:00,0.3,20.2,94,0.3,0.7,60,0.9,-0.7,3.9,167.0,11.8,4.8
2025-01-25 17:00:00,-0.1,22.8,96,-0.2,0.3,60,1.5,-0.5,5.7,103.0,12.5,5.8
2025-01-25 18:00:00,0.2,22.9,96,-0.2,0.5,60,1.8,-0.2,5.1,88.0,14.8,5.7
2025-01-25 19:00:00,0.2,23.3,93,-0.2,0.2,60,1.1,-0.7,4.9,99.0,13.2,5.9
2025-01-25 20:00:00,0.3,23.4,93,0.2,0.4,60,0.6,-0.7,4.2,2.0,15.4,5.4
2025-01-25 21:00:00,0.5,23.0,91,0.2,0.5,60,0.1,-0.9,3.1,83.0,15.6,5.7
2025-01-25 22:00:00,0.1,23.5,89,-0.1,0.5,46,0.9,-1.4,3.8,113.0,10.8,4.4
2025-01-25 23:00:00,0.3,23.5,88,0.1,0.3,4,0.0,-1.4,3.8,103.0,9.2,4.9
2025-01-26 00:00:00,0.2,23.9,89,-0.4,0.3,30,0.4,-1.4,3.2,39.0,9.7,5.1
2025-01-26 01:00:00,0.0,23.8,87,0.0,0.2,24,0.2,-1.9,2.5,28.0,12.4,4.7
2025-01-26 02:00:00,0.0,23.7,89,-0.1,0.1,0,0.0,-1.7,2.4,339.0,8.6,3.7
2025-01-26 03:00:00,0.3,23.6,88,-0.1,0.4,0,0.0,-1.4,2.9,73.0,7.8,3.6
2025-01-26 04:00:00,0.3,23.5,88,0.1,0.4,28,0.3,-1.4,2.6,131.0,6.4,3.0
2025-01-26 05:00:00,-0.1,23.4,94,-0.2,0.3,13,0.1,-0.9,1.5,158.0,5.2,2.4
2025-01-26 06:00:00,-0.6,23.5,87,-0.6,-0.1,0,0.0,-2.7,2.5,146.0,5.1,2.8
2025-01-26 07:00:00,-1.6,23.4,87,-1.6,-0.5,0,0.0,-3.5,2.5,151.0,4.7,2.6
2025-01-26 08:00:00,-0.8,23.3,83,-1.6,-0.6,6,0.0,-3.3,2.8,151.0,6.2,2.9
2025-01-26 09:00:00,-0.8,23.5,81,-1.1,-0.8,5,0.0,-3.5,3.8,141.0,6.7,3.8
2025-01-26 10:00:00,-0.5,23.4,77,-0.8,-0.3,0,0.0,-4.1,3.8,152.0,7.1,4.6
2025-01-26 11:00:00,0.0,23.4,70,-0.5,0.0,0,0.0,-4.7,5.0,153.0,9.4,5.4
2025-01-26 12:00:00,-0.3,23.2,70,-0.3,0.6,0,0.0,-5.0,4.7,149.0,8.5,5.0
2025-01-26 13:00:00,0.0,23.2,73,-0.3,0.1,0,0.0,-4.1,5.2,151.0,9.4,5.6
2025-01-26 14:00:00,0.2,23.1,70,0.0,0.2,0,0.0,-4.7,3.8,143.0,10.6,5.5
2025-01-26 15:00:00,-0.1,23.1,67,-0.1,0.3,0,0.0,-5.3,5.7,153.0,10.6,6.1
2025-01-26 16:00:00,-0.3,23.2,68,-0.3,0.0,0,0.0,-5.3,6.0,160.0,11.3,6.5
2025-01-26 17:00:00,-0.1,23.1,68,-0.4,-0.1,0,0.0,-5.3,5.7,158.0,10.4,6.2
2025-01-26 18:00:00,-0.7,23.1,80,-0.9,0.0,18,0.1,-3.8,3.1,164.0,10.1,5.8
2025-01-26 19:00:00,-1.5,25.0,94,-1.5,-0.7,58,1.4,-2.2,4.1,156.0,7.5,4.3
2025-01-26 20:00:00,-0.8,25.6,88,-1.4,-0.8,16,0.3,-2.4,4.5,162.0,7.7,4.6
2025-01-26 21:00:00,-0.4,25.5,80,-0.8,-0.3,5,0.1,-3.5,3.9,153.0,8.4,5.0
2025-01-26 22:00:00,-0.6,25.5,78,-0.7,-0.4,0,0.0,-4.1,4.8,158.0,9.6,5.9
2025-01-26 23:00:00,-1.1,25.5,75,-1.1,-0.6,0,0.0,-5.0,4.7,159.0,9.8,5.3
2025-01-27 00:00:00,-1.6,23.0,71,-1.7,-1.1,0,0.0,-6.3,4.3,145.0,10.7,7.5
2025-01-27 01:00:00,-1.7,23.0,71,-1.9,-1.3,0,0.0,-6.3,5.4,160.0,10.1,6.4
2025-01-27 02:00:00,-1.1,23.0,70,-1.9,-1.0,0,0.0,-6.0,6.3,156.0,10.6,7.0
2025-01-27 03:00:00,-1.2,23.0,66,-1.3,-0.8,0,0.0,-6.7,6.6,174.0,11.9,6.6
2025-01-27 04:00:00,-1.2,22.8,71,-1.5,-1.1,0,0.0,-5.7,5.0,153.0,15.5,7.7
2025-01-27 05:00:00,-1.0,22.9,72,-1.2,-0.8,0,0.0,-5.3,7.8,155.0,12.8,7.9
2025-01-27 06:00:00,-1.0,22.8,76,-1.1,-0.9,0,0.0,-4.7,6.7,129.0,13.5,7.9
2025-01-27 07:00:00,-0.8,22.6,78,-1.2,-0.8,0,0.0,-4.1,9.0,135.0,15.9,9.0
2025-01-27 08:00:00,-0.6,21.9,74,-0.9,-0.5,0,0.0,-4.7,7.7,124.0,17.4,10.2
2025-01-27 09:00:00,-0.6,20.9,78,-0.6,-0.4,0,0.0,-4.1,9.4,143.0,17.7,10.8
2025-01-27 10:00:00,-0.5,18.7,77,-0.6,-0.4,0,0.0,-4.1,9.0,145.0,20.7,10.7
2025-01-27 11:00:00,-0.3,17.7,75,-0.5,-0.2,0,0.0,-4.1,9.8,158.0,20.8,12.4
2025-01-27 12:00:00,0.0,17.7,73,-0.2,0.0,0,0.0,-4.1,9.8,174.0,17.7,9.9
2025-01-27 13:00:00,-0.6,17.7,73,-0.6,0.1,0,0.0,-5.0,6.9,144.0,17.9,10.0
2025-01-27 14:00:00,-0.9,17.8,71,-0.9,-0.6,0,0.0,-5.7,9.6,144.0,18.5,10.7
2025-01-27 15:00:00,-1.2,17.8,72,-1.5,-0.9,0,0.0,-5.7,10.6,155.0,22.0,11.0
2025-01-27 16:00:00,-1.3,17.4,73,-1.4,-1.1,0,0.0,-5.3,12.5,135.0,22.0,12.9
2025-01-27 17:00:00,-0.8,17.4,72,-1.4,-0.7,0,0.0,-5.0,7.9,140.0,19.4,12.7
2025-01-27 18:00:00,-0.7,17.4,72,-1.0,-0.4,0,0.0,-5.0,7.4,156.0,15.4,8.2
2025-01-27 19:00:00,-0.4,17.3,71,-1.1,0.1,0,0.0,-5.0,6.4,167.0,14.5,9.1
2025-01-27 20:00:00,0.9,17.2,69,-0.5,0.9,0,0.0,-4.1,6.1,169.0,10.4,6.3
2025-01-27 21:00:00,1.1,17.2,70,0.2,1.1,0,0.0,-3.8,4.7,165.0,10.7,6.5
2025-01-27 22:00:00,1.0,17.0,73,0.1,1.1,0,0.0,-3.3,4.6,166.0,9.7,5.4
2025-01-27 23:00:00,1.0,17.0,71,0.8,1.1,0,0.0,-3.6,3.5,165.0,6.9,4.5
2025-01-28 00:00:00,0.4,17.1,77,0.1,1.1,0,0.0,-3.0,4.6,145.0,12.1,7.4
2025-01-28 01:00:00,0.2,17.2,78,0.2,0.9,0,0.0,-3.3,7.5,132.0,11.2,7.7
2025-01-28 02:00:00,0.3,17.1,75,0.0,0.5,0,0.0,-3.6,5.2,146.0,10.7,7.7
2025-01-28 03:00:00,0.4,17.1,74,0.3,0.5,0,0.0,-3.6,5.4,151.0,9.8,6.6
2025-01-28 04:00:00,0.6,17.1,74,0.1,0.6,0,0.0,-3.6,5.9,148.0,9.1,5.9
2025-01-28 05:00:00,0.2,17.0,75,0.2,0.8,0,0.0,-3.6,3.9,162.0,9.5,6.5
2025-01-28 06:00:00,0.3,17.1,74,0.2,0.6,0,0.0,-3.8,4.0,152.0,8.1,5.4
2025-01-28 07:00:00,1.2,17.0,75,0.3,1.2,0,0.0,-2.7,4.2,150.0,8.6,5.2
2025-01-28 08:00:00,1.5,17.0,75,1.1,1.5,0,0.0,-2.5,5.2,143.0,8.2,5.3
2025-01-28 09:00:00,1.2,17.0,74,1.2,1.7,0,0.0,-2.7,6.2,133.0,9.1,6.3
2025-01-28 10:00:00,1.8,17.0,71,1.0,1.8,0,0.0,-2.7,6.9,131.0,9.3,6.9
2025-01-28 11:00:00,1.9,16.9,71,1.5,2.0,0,0.0,-2.7,6.2,138.0,10.4,6.9
2025-01-28 12:00:00,1.8,16.9,72,1.8,2.1,0,0.0,-2.7,7.3,132.0,10.7,7.3
2025-01-28 13:00:00,2.1,16.9,73,1.7,2.1,0,0.0,-2.2,5.6,138.0,10.5,7.3
2025-01-28 14:00:00,2.1,16.9,73,2.0,2.2,0,0.0,-2.2,5.6,129.0,9.4,6.9
2025-01-28 15:00:00,2.2,17.0,73,2.1,2.2,0,0.0,-1.9,6.7,134.0,9.3,6.8
2025-01-28 16:00:00,1.0,16.9,77,1.0,2.2,0,0.0,-2.5,1.6,193.0,9.6,6.8
2025-01-28 17:00:00,1.1,17.0,75,0.6,1.7,0,0.0,-2.7,5.0,135.0,9.3,6.4
2025-01-28 18:00:00,1.5,17.0,74,0.9,1.5,0,0.0,-2.7,5.2,142.0,8.7,6.0
2025-01-28 19:00:00,1.8,17.0,72,1.3,1.8,0,0.0,-2.7,6.2,173.0,9.9,6.5
2025-01-28 20:00:00,1.4,17.0,73,1.1,1.9,0,0.0,-2.7,4.7,157.0,10.7,7.1
2025-01-28 21:00:00,1.6,17.0,74,1.1,1.6,0,0.0,-2.5,6.2,145.0,9.6,6.2
2025-01-28 22:00:00,1.7,17.0,74,1.5,1.9,0,0.0,-2.5,6.5,172.0,12.0,6.8
2025-01-28 23:00:00,1.8,16.8,73,1.7,2.0,0,0.0,-2.5,4.8,165.0,10.1,6.4
2025-01-29 00:00:00,1.6,17.0,74,1.5,1.9,0,0.0,-2.5,5.3,141.0,9.7,5.6
2025-01-29 01:00:00,2.0,17.0,69,1.6,2.0,0,0.0,-3.0,7.0,138.0,12.2,7.2
2025-01-29 02:00:00,2.0,17.0,73,1.6,2.0,0,0.0,-2.2,7.6,139.0,11.3,8.1
2025-01-29 03:00:00,2.1,17.0,73,1.9,2.2,0,0.0,-2.2,5.7,143.0,10.8,7.7
2025-01-29 04:00:00,2.2,16.8,73,2.1,2.4,0,0.0,-1.9,5.4,145.0,10.2,6.6
2025-01-29 05:00:00,2.5,16.8,72,2.2,2.5,0,0.0,-1.9,4.9,142.0,11.1,7.0
2025-01-29 06:00:00,2.3,16.8,73,2.3,2.5,0,0.0,-1.9,5.9,141.0,10.3,6.3
2025-01-29 07:00:00,2.4,16.8,71,2.3,2.5,0,0.0,-2.2,5.1,141.0,10.2,5.9
2025-01-29 08:00:00,2.5,16.7,71,2.4,2.5,0,0.0,-2.2,3.3,149.0,8.5,5.0
2025-01-29 09:00:00,2.4,16.7,70,2.4,2.5,0,0.0,-2.5,4.7,130.0,8.5,5.1
2025-01-29 10:00:00,2.3,16.7,69,2.1,2.4,0,0.0,-2.7,6.4,142.0,9.3,6.4
2025-01-29 11:00:00,2.2,16.8,69,2.1,2.4,0,0.0,-2.7,7.7,160.0,12.9,8.8
2025-01-29 12:00:00,2.5,16.7,66,2.2,2.5,0,0.0,-3.3,6.6,133.0,11.8,7.8
2025-01-29 13:00:00,2.1,16.7,68,2.0,2.6,0,0.0,-3.3,6.5,140.0,11.4,7.2
2025-01-29 14:00:00,1.8,16.5,70,,2.1,0,0.0,-3.0,4.0,145.0,10.1,6.6
2025-01-29 15:00:00,1.7,16.6,69,1.7,1.9,0,0.0,-3.3,5.4,151.0,9.4,5.8
2025-01-29 16:00:00,1.4,16.7,72,1.4,1.7,0,0.0,-3.0,5.4,142.0,9.2,6.2
2025-01-29 17:00:00,1.5,16.7,71,1.3,1.5,0,0.0,-3.3,4.4,145.0,7.9,5.4
2025-01-29 18:00:00,1.3,16.8,71,1.2,1.5,0,0.0,-3.3,5.0,147.0,7.9,5.0
2025-01-29 19:00:00,1.1,16.7,72,1.0,1.3,0,0.0,-3.3,6.4,142.0,8.9,6.4
2025-01-29 20:00:00,0.5,16.7,73,0.5,1.1,0,0.0,-3.8,3.8,149.0,8.6,6.4
2025-01-29 21:00:00,0.4,16.8,74,0.3,0.7,0,0.0,-3.6,3.4,128.0,7.3,4.6
2025-01-29 22:00:00,0.0,16.7,76,-0.1,0.5,0,0.0,-3.8,1.7,188.0,6.4,3.7
2025-01-29 23:00:00,0.1,16.7,76,-0.2,0.1,0,0.0,-3.6,2.2,192.0,3.7,2.4
