start_time,end_time,duration_h,risk_level,max_wind,avg_wind,min_temp,avg_temp,avg_snow_depth,delta_snow_period,predominant_sector,sector_counts,factors
2024-02-24T05:00:00+01:00,2024-02-24T05:10:00+01:00,2.0,high,2.7,2.7,-0.4,-0.4,63.099999999999994,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.4°C']"
2024-02-24T06:00:00+01:00,2024-02-24T06:10:00+01:00,2.0,high,2.7,2.7,-0.5,-0.45,63.06666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.8°C ≤ 0 med høy RH og luft -0.4°C']"
2024-02-24T07:00:00+01:00,2024-02-24T07:10:00+01:00,2.0,high,1.9,1.9,-0.3,-0.3,63.599999999999994,0.3333333333333286,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.7°C ≤ 0 med regn og luft -0.3°C']"
2024-02-24T08:00:00+01:00,2024-02-24T08:10:00+01:00,2.0,high,1.6,1.6,-0.3,-0.3,63.93333333333334,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.9°C ≤ 0 med regn og luft -0.3°C']"
2024-02-24T20:00:00+01:00,2024-02-24T20:10:00+01:00,2.0,high,1.8,1.8,0.2,0.25,62.06666666666666,0.0,S,"{'S': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft 0.3°C']"
2024-02-24T21:00:00+01:00,2024-02-24T21:10:00+01:00,2.0,high,2.0,2.0,-0.1,-0.1,62.06666666666666,0.0,S,"{'S': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.2°C ≤ 0 med regn og luft -0.1°C']"
2024-02-24T22:00:00+01:00,2024-02-24T22:10:00+01:00,2.0,high,1.9,1.9,-0.3,-0.3,62.06666666666666,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.3°C']"
2024-02-24T23:00:00+01:00,2024-02-24T23:10:00+01:00,2.0,high,1.8,1.8,-0.4,-0.4,63.03333333333333,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.2°C ≤ 0 med regn og luft -0.4°C']"
2024-02-25T00:00:00+01:00,2024-02-25T00:10:00+01:00,2.0,high,1.2,1.2,-1.0,-0.85,63.03333333333334,0.0,SW,"{'SW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.9°C ≤ 0 med regn og luft -0.7°C']"
2024-02-25T02:00:00+01:00,2024-02-25T02:10:00+01:00,2.0,high,0.8,0.8,-0.8,-0.75,63.86666666666667,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.2°C ≤ 0 med regn og luft -0.7°C']"
2024-02-25T03:00:00+01:00,2024-02-25T03:10:00+01:00,2.0,high,0.9,0.9,-0.7,-0.7,63.93333333333334,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.7°C']"
2024-02-27T15:00:00+01:00,2024-02-27T15:10:00+01:00,2.0,high,3.9,3.9,-0.4,-0.25,51.266666666666666,0.3333333333333357,S,"{'S': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.7°C ≤ 0 med regn og luft -0.1°C']"
2024-02-27T19:00:00+01:00,2024-02-27T19:10:00+01:00,2.0,high,4.7,4.7,-0.5,-0.5,65.6,0.3333333333333286,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.5°C']"
2024-02-27T20:00:00+01:00,2024-02-27T20:10:00+01:00,2.0,high,4.2,4.2,-0.6,-0.6,65.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.9°C ≤ 0 med regn og luft -0.6°C']"
2024-02-28T00:00:00+01:00,2024-02-28T00:10:00+01:00,2.0,high,3.0,3.0,-0.4,-0.35,71.66666666666666,0.3333333333333286,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.6°C ≤ 0 med regn og luft -0.4°C']"
2024-02-28T01:00:00+01:00,2024-02-28T01:10:00+01:00,2.0,high,2.3,2.3,-0.3,-0.3,71.10000000000001,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.4°C ≤ 0 med regn og luft -0.3°C']"
2024-02-28T02:00:00+01:00,2024-02-28T02:10:00+01:00,2.0,high,2.2,2.2,-0.1,-0.1,71.06666666666666,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med høy RH og luft -0.1°C']"
2024-02-28T03:00:00+01:00,2024-02-28T03:10:00+01:00,2.0,high,2.4,2.4,0.1,0.1,71.10000000000001,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.1°C nær 0', 'Regn 1.0 mm/h på snødybde 71 cm']"
2024-02-28T04:00:00+01:00,2024-02-28T04:10:00+01:00,2.0,high,2.6,2.6,0.1,0.2,71.29999999999998,0.3333333333333286,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.1°C']"
2024-02-28T05:00:00+01:00,2024-02-28T05:10:00+01:00,2.0,high,2.0,2.0,0.8,0.9,71.30000000000001,-0.3333333333333428,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.8°C nær 0', 'Regn 1.0 mm/h på snødybde 71 cm']"
2024-02-28T06:00:00+01:00,2024-02-28T06:10:00+01:00,2.0,high,4.0,4.0,1.1,1.1,71.66666666666666,-0.3333333333333286,S,"{'S': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 1.1 mm/h på snødybde 72 cm']"
2024-02-28T07:00:00+01:00,2024-02-28T07:10:00+01:00,2.0,high,4.2,4.2,1.1,1.15,71.89999999999999,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 1.2°C nær 0', 'Regn 2.2 mm/h på snødybde 72 cm']"
2024-02-28T08:00:00+01:00,2024-02-28T08:10:00+01:00,2.0,high,4.4,4.4,1.0,1.05,71.5,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 1.8 mm/h på snødybde 72 cm']"
2024-02-28T09:00:00+01:00,2024-02-28T09:10:00+01:00,2.0,high,4.1,4.1,1.2,1.2,71.10000000000001,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.2°C nær 0', 'Regn 1.1 mm/h på snødybde 71 cm']"
2024-02-28T10:00:00+01:00,2024-02-28T10:10:00+01:00,2.0,high,4.4,4.4,1.1,1.15,71.10000000000001,0.0,E,"{'E': 1, 'NA': 1}","['Lufttemp 1.2°C nær 0', 'Regn 1.0 mm/h på snødybde 71 cm']"
2024-02-28T11:00:00+01:00,2024-02-28T11:10:00+01:00,2.0,high,4.1,4.1,1.5,1.5,70.93333333333334,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.5°C nær 0', 'Regn 1.5 mm/h på snødybde 71 cm']"
2024-02-29T09:00:00+01:00,2024-02-29T09:10:00+01:00,2.0,high,7.4,7.4,1.9,1.95,63.86666666666667,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 2.0°C nær 0', 'Regn 2.9 mm/h på snødybde 64 cm']"
2024-03-15T03:00:00+01:00,2024-03-15T03:10:00+01:00,2.0,high,1.8,1.8,1.1,1.15,35.33333333333333,-0.3333333333333357,NW,"{'NW': 1, 'NA': 1}","['Lufttemp 1.2°C nær 0', 'Regn 1.6 mm/h på snødybde 36 cm']"
2024-03-15T04:00:00+01:00,2024-03-15T04:10:00+01:00,2.0,high,0.7,0.7,0.8,0.8,35.1,0.0,NE,"{'NE': 1, 'NA': 1}","['Lufttemp 0.8°C nær 0', 'Regn 1.6 mm/h på snødybde 35 cm']"
2024-03-15T05:00:00+01:00,2024-03-15T05:10:00+01:00,2.0,high,1.2,1.2,1.0,1.25,35.0,0.0,N,"{'N': 1, 'NA': 1}","['Lufttemp 1.0°C nær 0', 'Regn 2.0 mm/h på snødybde 35 cm']"
2024-03-15T06:00:00+01:00,2024-03-15T06:10:00+01:00,2.0,high,1.8,1.8,1.6,1.75,34.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.6°C nær 0', 'Regn 2.2 mm/h på snødybde 35 cm']"
2024-03-15T23:00:00+01:00,2024-03-15T23:10:00+01:00,2.0,high,2.2,2.2,1.1,1.2000000000000002,32.9,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 1.3°C nær 0', 'Regn 1.5 mm/h på snødybde 33 cm']"
2024-03-16T00:00:00+01:00,2024-03-16T00:10:00+01:00,2.0,high,1.5,1.5,0.5,0.5,33.8,0.3333333333333357,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.5°C nær 0', 'Regn 1.5 mm/h på snødybde 34 cm', 'Økende snødybde (nysnø) → redusert glattrisiko']"
2024-03-16T01:00:00+01:00,2024-03-16T01:10:00+01:00,2.0,high,1.6,1.6,0.4,0.45,34.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.5°C']"
2024-03-16T02:00:00+01:00,2024-03-16T02:10:00+01:00,2.0,high,1.8,1.8,0.3,0.3,34.06666666666666,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.3°C']"
2024-03-16T03:00:00+01:00,2024-03-16T03:10:00+01:00,2.0,high,1.7,1.7,0.2,0.2,34.03333333333333,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.2°C']"
2024-03-16T04:00:00+01:00,2024-03-16T04:10:00+01:00,2.0,high,2.7,2.7,0.0,0.0,34.03333333333333,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.0°C']"
2024-03-16T05:00:00+01:00,2024-03-16T05:10:00+01:00,2.0,high,3.1,3.1,-0.5,-0.45,34.833333333333336,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.2°C ≤ 0 med regn og luft -0.4°C']"
2024-03-16T07:00:00+01:00,2024-03-16T07:10:00+01:00,2.0,high,3.0,3.0,-0.9,-0.9,35.93333333333334,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.8°C ≤ 0 med regn og luft -0.9°C']"
2024-03-16T08:00:00+01:00,2024-03-16T08:10:00+01:00,2.0,high,4.4,4.4,-0.5,-0.45,36.0,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med regn og luft -0.5°C']"
2024-03-16T09:00:00+01:00,2024-03-16T09:10:00+01:00,2.0,high,4.7,4.7,-0.1,-0.1,35.93333333333333,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med høy RH og luft -0.1°C']"
2024-03-16T10:00:00+01:00,2024-03-16T10:10:00+01:00,2.0,high,4.5,4.5,0.3,0.44999999999999996,35.93333333333334,0.0,NW,"{'NW': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.2°C ≤ 0 med regn og luft 0.3°C']"
2024-03-16T11:00:00+01:00,2024-03-16T11:10:00+01:00,2.0,high,4.2,4.2,0.4,0.5,35.833333333333336,0.0,N,"{'N': 1, 'NA': 1}","['Snø til stede', 'Veitemp -2.2°C ≤ 0 med regn og luft 0.6°C']"
2024-03-18T21:00:00+01:00,2024-03-18T21:10:00+01:00,2.0,high,8.0,8.0,-0.2,0.0,32.96666666666667,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.8°C ≤ 0 med regn og luft -0.2°C']"
2024-03-18T22:00:00+01:00,2024-03-18T22:10:00+01:00,2.0,high,6.5,6.5,0.9,0.95,32.9,0.0,S,"{'S': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.4°C ≤ 0 med regn og luft 0.9°C']"
2024-03-19T21:00:00+01:00,2024-03-19T21:10:00+01:00,2.0,high,4.7,4.7,0.7,0.75,32.03333333333333,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.8°C nær 0', 'Regn 1.2 mm/h på snødybde 32 cm']"
2024-03-19T22:00:00+01:00,2024-03-19T22:10:00+01:00,2.0,high,4.2,4.2,0.8,0.9,32.0,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.8°C nær 0', 'Regn 1.1 mm/h på snødybde 32 cm']"
2024-03-20T19:00:00+01:00,2024-03-20T19:10:00+01:00,2.0,high,1.3,1.3,0.1,0.15000000000000002,32.96666666666667,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.3°C ≤ 0 med høy RH og luft 0.2°C']"
2024-03-20T20:00:00+01:00,2024-03-20T20:10:00+01:00,2.0,high,1.1,1.1,0.0,0.0,33.0,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med høy RH og luft 0.0°C']"
2024-03-20T22:00:00+01:00,2024-03-20T22:10:00+01:00,2.0,high,1.5,1.5,-0.1,-0.1,33.03333333333333,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.4°C ≤ 0 med høy RH og luft -0.1°C']"
2024-03-21T16:00:00+01:00,2024-03-21T16:10:00+01:00,2.0,high,4.7,4.7,-0.4,-0.35,35.1,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.4°C ≤ 0 med regn og luft -0.4°C']"
2024-03-21T21:00:00+01:00,2024-03-21T21:10:00+01:00,2.0,high,3.7,3.7,0.5,0.55,42.0,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.5°C nær 0', 'Regn 1.0 mm/h på snødybde 42 cm']"
2024-03-21T22:00:00+01:00,2024-03-21T22:10:00+01:00,2.0,high,2.9,2.9,1.1,1.1,41.833333333333336,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 1.8 mm/h på snødybde 42 cm']"
2024-03-21T23:00:00+01:00,2024-03-21T23:10:00+01:00,2.0,high,1.9,1.9,1.8,2.05,41.06666666666666,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 1.8°C nær 0', 'Regn 6.2 mm/h på snødybde 41 cm']"
2024-03-22T10:00:00+01:00,2024-03-22T10:10:00+01:00,2.0,high,4.1,4.1,0.8,1.0,37.733333333333334,0.3333333333333286,N,"{'N': 1, 'NA': 1}","['Lufttemp 0.8°C nær 0', 'Regn 2.6 mm/h på snødybde 38 cm']"
2024-03-22T12:00:00+01:00,2024-03-22T12:10:00+01:00,2.0,high,5.2,5.2,1.1,1.2000000000000002,38.06666666666667,0.0,N,"{'N': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 1.0 mm/h på snødybde 38 cm']"
2024-03-22T14:00:00+01:00,2024-03-22T14:10:00+01:00,2.0,high,4.5,4.5,0.5,0.6,38.93333333333333,0.0,N,"{'N': 1, 'NA': 1}","['Lufttemp 0.5°C nær 0', 'Regn 1.9 mm/h på snødybde 39 cm']"
2024-03-22T16:00:00+01:00,2024-03-22T16:10:00+01:00,2.0,high,4.6,4.6,0.4,0.45,39.93333333333334,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.5°C nær 0', 'Regn 1.7 mm/h på snødybde 40 cm']"
2024-03-22T18:00:00+01:00,2024-03-22T18:10:00+01:00,2.0,high,4.8,4.8,0.4,0.45,40.03333333333333,0.0,S,"{'S': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.1°C ≤ 0 med regn og luft 0.5°C']"
2024-03-22T19:00:00+01:00,2024-03-22T19:10:00+01:00,2.0,high,5.5,5.5,0.6,0.6,40.06666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.3°C ≤ 0 med regn og luft 0.6°C']"
2024-03-22T21:00:00+01:00,2024-03-22T21:10:00+01:00,2.0,high,5.5,5.5,0.5,0.55,40.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.3°C ≤ 0 med regn og luft 0.5°C']"
2024-03-22T22:00:00+01:00,2024-03-22T22:10:00+01:00,2.0,high,5.0,5.0,0.4,0.45,40.03333333333333,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.2°C ≤ 0 med regn og luft 0.5°C']"
2024-03-22T23:00:00+01:00,2024-03-22T23:10:00+01:00,2.0,high,5.5,5.5,0.3,0.35,40.266666666666666,0.3333333333333286,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.4°C nær 0', 'Regn 1.1 mm/h på snødybde 40 cm']"
2024-03-23T00:00:00+01:00,2024-03-23T00:10:00+01:00,2.0,high,4.7,4.7,0.3,0.35,40.66666666666667,0.3333333333333357,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.4°C nær 0', 'Regn 1.7 mm/h på snødybde 40 cm']"
2024-03-23T01:00:00+01:00,2024-03-23T01:10:00+01:00,2.0,high,4.6,4.6,0.3,0.3,40.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.3°C nær 0', 'Regn 1.4 mm/h på snødybde 41 cm']"
2024-03-23T02:00:00+01:00,2024-03-23T02:10:00+01:00,2.0,high,4.4,4.4,0.3,0.35,41.766666666666666,0.3333333333333357,SW,"{'SW': 1, 'NA': 1}","['Lufttemp 0.4°C nær 0', 'Regn 1.3 mm/h på snødybde 42 cm']"
2024-03-23T14:00:00+01:00,2024-03-23T14:10:00+01:00,2.0,high,3.2,3.2,0.8,0.9500000000000001,63.266666666666666,-0.3333333333333357,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.8°C nær 0', 'Regn 1.1 mm/h på snødybde 63 cm']"
2024-03-23T16:00:00+01:00,2024-03-23T16:10:00+01:00,2.0,high,3.4,3.4,0.7,0.7,61.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.7°C nær 0', 'Regn 1.0 mm/h på snødybde 62 cm']"
2024-03-23T17:00:00+01:00,2024-03-23T17:10:00+01:00,2.0,high,3.2,3.2,0.4,0.4,62.33333333333333,-0.3333333333333357,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.4°C nær 0', 'Regn 1.2 mm/h på snødybde 62 cm']"
2024-03-23T19:00:00+01:00,2024-03-23T19:10:00+01:00,2.0,high,2.5,2.5,0.3,0.35,61.63333333333334,0.3333333333333357,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2024-03-25T03:00:00+01:00,2024-03-25T03:10:00+01:00,2.0,high,2.1,2.1,-0.3,-0.2,58.833333333333336,0.0,SW,"{'SW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -4.0°C ≤ 0 med regn og luft -0.1°C']"
2024-03-25T05:00:00+01:00,2024-03-25T05:10:00+01:00,2.0,high,2.5,2.5,-0.7,-0.6,58.93333333333334,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -2.0°C ≤ 0 med regn og luft -0.7°C']"
2024-03-25T07:00:00+01:00,2024-03-25T07:10:00+01:00,2.0,high,1.8,1.8,-0.9,-0.8500000000000001,59.3,-0.3333333333333357,SW,"{'SW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -2.7°C ≤ 0 med regn og luft -0.8°C']"
2024-03-29T00:00:00+01:00,2024-03-29T00:10:00+01:00,2.0,high,1.9,1.9,1.1,1.15,39.93333333333333,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 2.8 mm/h på snødybde 40 cm']"
2024-03-29T01:00:00+01:00,2024-03-29T01:10:00+01:00,2.0,high,1.6,1.6,0.6,0.6,39.93333333333334,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.6°C nær 0', 'Regn 1.6 mm/h på snødybde 40 cm']"
2024-03-31T00:00:00+01:00,2024-03-31T00:10:00+01:00,2.0,high,2.7,2.7,1.8,1.85,31.933333333333334,0.0,N,"{'N': 1, 'NA': 1}","['Lufttemp 1.9°C nær 0', 'Regn 2.9 mm/h på snødybde 32 cm']"
2024-03-31T01:00:00+01:00,2024-03-31T01:10:00+01:00,2.0,high,2.1,2.1,1.8,2.0,31.900000000000002,0.0,NW,"{'NW': 1, 'NA': 1}","['Lufttemp 1.8°C nær 0', 'Regn 3.0 mm/h på snødybde 32 cm']"
2024-03-31T04:00:00+02:00,2024-03-31T04:10:00+02:00,2.0,high,1.9,1.9,1.1,1.2000000000000002,31.900000000000002,0.0,W,"{'W': 1, 'NA': 1}","['Lufttemp 1.3°C nær 0', 'Regn 1.3 mm/h på snødybde 32 cm']"
2024-04-05T17:00:00+02:00,2024-04-05T17:10:00+02:00,2.0,high,7.2,7.2,-0.8,-0.75,29.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.7°C']"
2024-04-05T18:00:00+02:00,2024-04-05T18:10:00+02:00,2.0,high,8.5,8.5,-0.6,-0.5,29.666666666666664,0.33333333333333215,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.6°C']"
2024-04-05T19:00:00+02:00,2024-04-05T19:10:00+02:00,2.0,high,10.1,10.1,-0.1,-0.05,29.833333333333332,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.6°C ≤ 0 med regn og luft 0.0°C']"
2024-04-05T20:00:00+02:00,2024-04-05T20:10:00+02:00,2.0,high,10.5,10.5,0.0,0.1,29.833333333333332,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.7°C ≤ 0 med regn og luft 0.0°C']"
2024-04-05T22:00:00+02:00,2024-04-05T22:10:00+02:00,2.0,high,7.2,7.2,-0.3,-0.25,29.46666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.8°C ≤ 0 med regn og luft -0.2°C']"
2024-04-05T23:00:00+02:00,2024-04-05T23:10:00+02:00,2.0,high,7.0,7.0,-0.2,-0.1,29.133333333333336,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.8°C ≤ 0 med regn og luft -0.2°C']"
2024-04-06T00:00:00+02:00,2024-04-06T00:10:00+02:00,2.0,high,4.2,4.2,-0.5,-0.35,29.866666666666664,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.8°C ≤ 0 med regn og luft -0.5°C']"
2024-04-06T01:00:00+02:00,2024-04-06T01:10:00+02:00,2.0,high,3.6,3.6,-0.1,-0.1,29.900000000000002,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med regn og luft -0.1°C']"
2024-04-06T02:00:00+02:00,2024-04-06T02:10:00+02:00,2.0,high,2.5,2.5,0.1,0.15000000000000002,29.933333333333334,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med regn og luft 0.1°C']"
2024-04-06T03:00:00+02:00,2024-04-06T03:10:00+02:00,2.0,high,2.1,2.1,0.4,0.45,29.300000000000004,-0.33333333333333215,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2024-04-06T04:00:00+02:00,2024-04-06T04:10:00+02:00,2.0,high,1.7,1.7,0.4,0.5,29.300000000000004,0.33333333333333215,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2024-04-06T07:00:00+02:00,2024-04-06T07:10:00+02:00,2.0,high,0.9,0.9,-0.1,-0.05,29.0,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med høy RH og luft -0.1°C']"
2024-04-11T00:00:00+02:00,2024-04-11T00:10:00+02:00,2.0,high,3.3,3.3,0.6,0.6499999999999999,,,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.7°C']"
2024-04-14T03:00:00+02:00,2024-04-14T03:10:00+02:00,2.0,high,4.6,4.6,0.5,0.55,,,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.6°C']"
2024-04-14T05:00:00+02:00,2024-04-14T05:10:00+02:00,2.0,high,6.4,6.4,0.5,0.5,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.5°C']"
2024-04-14T20:00:00+02:00,2024-04-14T20:10:00+02:00,2.0,high,4.9,4.9,0.5,0.55,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.7°C ≤ 0 med regn og luft 0.6°C']"
2024-04-14T21:00:00+02:00,2024-04-14T21:10:00+02:00,2.0,high,2.4,2.4,0.1,0.15000000000000002,,,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.1°C ≤ 0 med regn og luft 0.2°C']"
2024-04-14T23:00:00+02:00,2024-04-14T23:10:00+02:00,2.0,high,1.4,1.4,-0.1,0.0,,,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.3°C ≤ 0 med regn og luft 0.1°C']"
