referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,snow_change_1h,snow_change_3h,snow_change_6h,fresh_snow_1h,snow_transport_1h,fresh_snow_6h,snow_loss_6h,snow_dynamics_factor,consec_wind_ge5,consec_wind_ge6,consec_wind_ge7,wind_persistent_3h,high_risk_sector,wind_sector,temp_above_zero_last_24h,continuous_frost_12h,loose_snow_gate,precip_mm_h,last_6h_precip,risk_level,factors,risk_slippery,factors_slippery
2024-02-21 23:40:00+00:00,3.1,,,50,,,0.6,,0.0,0.0,0.0,0,0,0,0,1.0,7,5,4,1,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-21 23:50:00+00:00,2.8,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,7,5,4,1,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 00:00:00+00:00,2.7,7.4,187.0,50,0.2,84.0,0.5,0.2,0.0,0.0,0.0,0,0,0,0,1.0,8,6,5,1,0,S,1.0,0.0,0,0.2,0.2,low,"['Grunnkriterier ikke oppfylt (vind: 7.4, temp: 2.7, snø: 50)']",medium,"['Mildvær (2.7°C)', 'Snødekke (50 cm)', 'Regn (0.2 mm/h)', 'Regn på snø']"
2024-02-22 00:10:00+00:00,2.8,,,50,,,0.5,,0.0,0.0,0.0,0,0,0,0,1.0,8,6,5,1,0,unknown,1.0,0.0,0,0.0,0.2,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 00:20:00+00:00,2.5,,,50,,,0.5,,0.0,0.0,0.0,0,0,0,0,1.0,8,6,5,1,0,unknown,1.0,0.0,0,0.0,0.2,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 00:30:00+00:00,2.6,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,8,6,5,1,0,unknown,1.0,0.0,0,0.0,0.2,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 00:40:00+00:00,2.4,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,8,6,5,1,0,unknown,1.0,0.0,0,0.0,0.2,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 00:50:00+00:00,2.5,,,50,,,0.5,,0.0,0.0,0.0,0,0,0,0,1.0,8,6,5,1,0,unknown,1.0,0.0,0,0.0,0.2,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 01:00:00+00:00,2.2,5.5,171.0,50,1.6,90.0,0.4,0.9,0.0,0.0,0.0,0,0,0,0,1.0,9,0,0,0,0,S,1.0,0.0,0,1.6,1.6,low,"['Grunnkriterier ikke oppfylt (vind: 5.5, temp: 2.2, snø: 50)']",high,"['Mildvær (2.2°C)', 'Snødekke (50 cm)', 'Regn (1.6 mm/h)', 'Kraftig regn på snø']"
2024-02-22 01:10:00+00:00,2.0,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,9,0,0,0,0,unknown,1.0,0.0,0,0.0,1.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 01:20:00+00:00,1.9,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,9,0,0,0,0,unknown,1.0,0.0,0,0.0,1.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 01:30:00+00:00,1.8,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,9,0,0,0,0,unknown,1.0,0.0,0,0.0,1.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 01:40:00+00:00,1.8,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,9,0,0,0,0,unknown,1.0,0.0,0,0.0,1.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 01:50:00+00:00,1.8,,,50,,,0.3,,0.0,0.0,0.0,0,0,0,0,1.0,9,0,0,0,0,unknown,1.0,0.0,0,0.0,1.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 02:00:00+00:00,1.8,3.4,160.0,50,1.5,94.0,0.4,1.1,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,1.5,1.5,low,"['Grunnkriterier ikke oppfylt (vind: 3.4, temp: 1.8, snø: 50)']",high,"['Mildvær (1.8°C)', 'Snødekke (50 cm)', 'Regn (1.5 mm/h)', 'Kraftig regn på snø']"
2024-02-22 02:10:00+00:00,1.9,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.5,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 02:20:00+00:00,1.8,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.5,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 02:30:00+00:00,1.8,,,49,,,0.4,,-1.0,-1.0,-1.0,0,1,0,1,1.3,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.5,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 02:40:00+00:00,1.8,,,50,,,0.4,,1.0,0.0,0.0,1,0,0,0,1.2,0,0,0,0,0,unknown,1.0,0.0,1,0.0,1.5,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 02:50:00+00:00,1.8,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.5,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 03:00:00+00:00,1.8,1.1,169.0,49,1.1,95.0,0.4,1.3,-1.0,0.0,-1.0,0,1,0,1,1.3,0,0,0,0,0,S,1.0,0.0,0,1.1,1.1,low,"['Vindtransport-indikator (tap: -1.0 cm/h)', 'Grunnkriterier ikke oppfylt (vind: 1.1, temp: 1.8, snø: 49)']",high,"['Mildvær (1.8°C)', 'Snødekke (49 cm)', 'Regn (1.1 mm/h)', 'Kraftig regn på snø']"
2024-02-22 03:10:00+00:00,1.8,,,50,,,0.4,,1.0,0.0,0.0,1,0,0,0,1.2,0,0,0,0,0,unknown,1.0,0.0,1,0.0,1.1,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 03:20:00+00:00,1.7,,,49,,,0.4,,-1.0,-1.0,-1.0,0,1,0,1,1.3,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.1,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 03:30:00+00:00,1.8,,,50,,,0.5,,1.0,1.0,1.0,1,0,1,0,1.2,0,0,0,0,0,unknown,1.0,0.0,1,0.0,1.1,unknown,['Mangler vind/temperatur data'],low,['Nysnø-beskyttelse (+1.0 cm/6h)']
2024-02-22 03:40:00+00:00,1.8,,,50,,,0.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.1,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 03:50:00+00:00,1.8,,,50,,,0.4,,0.0,1.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,1.1,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 04:00:00+00:00,1.8,1.7,152.0,50,0.6,98.0,0.4,1.7,0.0,0.0,1.0,0,0,1,0,1.0,0,0,0,0,0,S,1.0,0.0,1,0.6,0.6,low,"['Grunnkriterier ikke oppfylt (vind: 1.7, temp: 1.8, snø: 50)']",low,['Nysnø-beskyttelse (+1.0 cm/6h)']
2024-02-22 04:10:00+00:00,1.8,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 04:20:00+00:00,1.7,,,50,,,0.4,,0.0,0.0,1.0,0,0,1,0,1.0,0,0,0,0,0,unknown,1.0,0.0,1,0.0,0.6,unknown,['Mangler vind/temperatur data'],low,['Nysnø-beskyttelse (+1.0 cm/6h)']
2024-02-22 04:30:00+00:00,1.6,,,50,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 04:40:00+00:00,1.6,,,49,,,0.4,,-1.0,-1.0,-1.0,0,1,0,1,1.3,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 04:50:00+00:00,1.8,,,49,,,0.5,,0.0,-1.0,-1.0,0,0,0,1,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.6,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 05:00:00+00:00,1.8,0.9,161.0,49,0.3,98.0,0.5,1.7,0.0,-1.0,-1.0,0,0,0,1,1.0,0,0,0,0,0,S,1.0,0.0,0,0.3,0.3,low,"['Grunnkriterier ikke oppfylt (vind: 0.9, temp: 1.8, snø: 49)']",medium,"['Mildvær (1.8°C)', 'Snødekke (49 cm)', 'Regn (0.3 mm/h)', 'Regn på snø']"
2024-02-22 05:10:00+00:00,1.8,,,49,,,0.4,,0.0,0.0,-1.0,0,0,0,1,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.3,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 05:20:00+00:00,1.7,,,49,,,0.5,,0.0,0.0,-1.0,0,0,0,1,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.3,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 05:30:00+00:00,1.7,,,49,,,0.4,,0.0,0.0,-1.0,0,0,0,1,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.3,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 05:40:00+00:00,1.7,,,49,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.3,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 05:50:00+00:00,1.8,,,49,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.3,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 06:00:00+00:00,1.7,1.4,148.0,49,0.0,99.0,0.4,1.5,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 1.4, temp: 1.7, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 06:10:00+00:00,1.6,,,49,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 06:20:00+00:00,1.6,,,49,,,0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 06:30:00+00:00,1.7,,,49,,,0.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 06:40:00+00:00,1.5,,,49,,,0.1,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 06:50:00+00:00,1.5,,,49,,,-0.1,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 07:00:00+00:00,1.5,1.6,164.0,49,0.0,97.0,-0.1,1.1,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 1.6, temp: 1.5, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 07:10:00+00:00,1.4,,,49,,,-0.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 07:20:00+00:00,1.2,,,49,,,-0.8,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 07:30:00+00:00,1.3,,,49,,,-1.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 07:40:00+00:00,1.1,,,49,,,-1.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 07:50:00+00:00,1.6,,,49,,,-1.1,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 08:00:00+00:00,1.8,2.2,149.0,49,0.0,85.0,-1.0,-0.2,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 2.2, temp: 1.8, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 08:10:00+00:00,1.9,,,49,,,-0.8,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 08:20:00+00:00,2.2,,,49,,,-0.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 08:30:00+00:00,2.4,,,49,,,-0.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 08:40:00+00:00,2.7,,,49,,,-0.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 08:50:00+00:00,3.0,,,49,,,-0.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 09:00:00+00:00,2.9,2.5,142.0,49,0.0,58.0,-0.6,-4.4,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 2.5, temp: 2.9, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 09:10:00+00:00,3.3,,,49,,,-0.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 09:20:00+00:00,3.4,,,49,,,-0.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 09:30:00+00:00,2.7,,,49,,,-0.8,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 09:40:00+00:00,2.5,,,49,,,-0.9,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 09:50:00+00:00,2.8,,,49,,,-0.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 10:00:00+00:00,2.6,4.3,150.0,49,0.0,53.0,-0.8,-6.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 4.3, temp: 2.6, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 10:10:00+00:00,2.6,,,49,,,-0.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 10:20:00+00:00,2.8,,,49,,,-0.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 10:30:00+00:00,2.7,,,49,,,-0.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 10:40:00+00:00,3.3,,,49,,,0.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 10:50:00+00:00,3.4,,,49,,,0.3,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 11:00:00+00:00,3.5,4.9,166.0,49,0.0,48.0,0.4,-6.4,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 4.9, temp: 3.5, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 11:10:00+00:00,3.5,,,49,,,0.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 11:20:00+00:00,3.4,,,49,,,-0.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 11:30:00+00:00,3.1,,,49,,,-0.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 11:40:00+00:00,3.2,,,49,,,-0.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 11:50:00+00:00,3.3,,,49,,,0.3,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 12:00:00+00:00,3.5,3.8,165.0,49,0.0,53.0,0.6,-5.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 3.8, temp: 3.5, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 12:10:00+00:00,3.4,,,49,,,0.9,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 12:20:00+00:00,3.6,,,49,,,0.8,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 12:30:00+00:00,3.6,,,49,,,0.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 12:40:00+00:00,3.5,,,49,,,0.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 12:50:00+00:00,3.5,,,49,,,0.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 13:00:00+00:00,3.7,5.1,177.0,49,0.0,52.0,0.8,-5.0,0.0,0.0,0.0,0,0,0,0,1.0,1,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 5.1, temp: 3.7, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 13:10:00+00:00,3.8,,,49,,,0.9,,0.0,0.0,0.0,0,0,0,0,1.0,1,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 13:20:00+00:00,3.6,,,49,,,0.9,,0.0,0.0,0.0,0,0,0,0,1.0,1,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 13:30:00+00:00,3.7,,,49,,,0.7,,0.0,0.0,0.0,0,0,0,0,1.0,1,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 13:40:00+00:00,4.1,,,49,,,1.1,,0.0,0.0,0.0,0,0,0,0,1.0,1,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 13:50:00+00:00,3.8,,,49,,,0.9,,0.0,0.0,0.0,0,0,0,0,1.0,1,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 14:00:00+00:00,3.8,5.9,174.0,49,0.0,60.0,0.9,-3.3,0.0,0.0,0.0,0,0,0,0,1.0,2,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 5.9, temp: 3.8, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 14:10:00+00:00,3.7,,,49,,,0.8,,0.0,0.0,0.0,0,0,0,0,1.0,2,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 14:20:00+00:00,3.7,,,49,,,0.8,,0.0,0.0,0.0,0,0,0,0,1.0,2,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 14:30:00+00:00,3.7,,,49,,,0.9,,0.0,0.0,0.0,0,0,0,0,1.0,2,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 14:40:00+00:00,3.8,,,49,,,0.8,,0.0,0.0,0.0,0,0,0,0,1.0,2,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 14:50:00+00:00,3.5,,,49,,,0.7,,0.0,0.0,0.0,0,0,0,0,1.0,2,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 15:00:00+00:00,3.3,6.3,186.0,49,0.0,66.0,0.4,-2.5,0.0,0.0,0.0,0,0,0,0,1.0,3,1,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 6.3, temp: 3.3, snø: 49)']",low,['Ingen risikofaktorer']
2024-02-22 15:10:00+00:00,3.2,,,48,,,0.2,,-1.0,-1.0,-1.0,0,1,0,1,1.3,3,1,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 15:20:00+00:00,3.6,,,49,,,0.4,,1.0,0.0,0.0,1,0,0,0,1.2,3,1,0,0,0,unknown,1.0,0.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 15:30:00+00:00,3.7,,,49,,,0.6,,0.0,0.0,0.0,0,0,0,0,1.0,3,1,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 15:40:00+00:00,3.5,,,49,,,0.6,,0.0,1.0,0.0,0,0,0,0,1.0,3,1,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 15:50:00+00:00,3.6,,,48,,,0.5,,-1.0,-1.0,-1.0,0,1,0,1,1.3,3,1,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 16:00:00+00:00,3.4,7.1,192.0,48,0.0,70.0,0.6,-1.4,0.0,-1.0,-1.0,0,0,0,1,1.0,4,2,1,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 7.1, temp: 3.4, snø: 48)']",low,['Ingen risikofaktorer']
2024-02-22 16:10:00+00:00,3.3,,,48,,,0.5,,0.0,-1.0,0.0,0,0,0,0,1.0,4,2,1,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 16:20:00+00:00,3.1,,,48,,,0.5,,0.0,0.0,-1.0,0,0,0,1,1.0,4,2,1,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 16:30:00+00:00,3.0,,,48,,,0.4,,0.0,0.0,-1.0,0,0,0,1,1.0,4,2,1,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2024-02-22 16:40:00+00:00,3.0,,,48,,,0.6,,0.0,0.0,-1.0,0,0,0,1,1.0,4,2,1,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
