maintenance_date,start_datetime,end_datetime,duration_hours,distance_km,maintenance_type,equipment,weather_analysis,temp_min,temp_max,temp_mean,around_freezing,precip_total,precip_max_hourly,rain_on_snow,snow_depth_cm,snow_present,wind_max,strong_wind,weather_scenarios,snowdrift_risk,season_period,likely_salt_quality,likely_maintenance_purpose,weekly_snow_context,is_friday_clearing
25. des. 2023,2023-12-25 06:16:29,2023-12-25 11:58:11,5.0344444444444445,30.4,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-24 18:20:00+0000', tz='UTC'), 'end': Timestamp('2023-12-25 18:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.0), 'max': np.float64(2.3), 'mean': np.float64(-0.1625), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(22.5), 'max_hourly': np.float64(4.1), 'hours_with_precip': np.int64(17), 'rain_on_snow': False}, 'wind': {'max': np.float64(10.4), 'mean': np.float64(4.204166666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3554.1666666666665), 'min_depth_cm': np.int64(3400), 'max_depth_cm': np.int64(4000), 'snow_present': np.True_, 'snow_change': np.int64(6)}, 'weather_scenarios': []}",-2.0,2.3,-0.1625,True,22.5,4.1,False,3554.1666666666665,True,10.4,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
27. des. 2023,2023-12-27 10:54:11,2023-12-27 19:01:58,7.251388888888889,17.6,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-26 23:00:00+0000', tz='UTC'), 'end': Timestamp('2023-12-27 22:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.9), 'max': np.float64(-2.3), 'mean': np.float64(-4.670833333333333), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.7), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(3), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.0), 'mean': np.float64(4.7124999999999995), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3825.0), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(4200), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-6.9,-2.3,-4.670833333333333,False,0.7,0.3,False,3825.0,True,13.0,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
27. des. 2023,2023-12-27 15:39:10,2023-12-27 18:59:45,1.3663888888888889,6.2,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-27 03:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-28 03:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.9), 'max': np.float64(-2.3), 'mean': np.float64(-4.754166666666666), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(1.4), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.1), 'mean': np.float64(6.900000000000001), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3582.6388888888887), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(4200), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-6.9,-2.3,-4.754166666666666,False,1.4,0.3,False,3582.6388888888887,True,13.1,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
28. des. 2023,2023-12-28 05:33:44,2023-12-28 13:28:44,5.223611111111111,15.9,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-27 17:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-28 17:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.6), 'max': np.float64(1.1), 'mean': np.float64(-2.9874999999999994), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(7.199999999999999), 'max_hourly': np.float64(0.9), 'hours_with_precip': np.int64(16), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.8), 'mean': np.float64(8.370833333333332), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(2979.166666666667), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(3100), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",-5.6,1.1,-2.9874999999999994,True,7.199999999999999,0.9,False,2979.166666666667,True,13.8,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
29. des. 2023,2023-12-29 10:20:05,2023-12-29 18:52:40,7.090833333333333,13.8,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-28 22:30:00+0000', tz='UTC'), 'end': Timestamp('2023-12-29 22:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.7), 'max': np.float64(1.0), 'mean': np.float64(0.029166666666666674), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(20.200000000000003), 'max_hourly': np.float64(8.5), 'hours_with_precip': np.int64(16), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.8), 'mean': np.float64(1.3083333333333333), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(4097.916666666666), 'min_depth_cm': np.int64(3100), 'max_depth_cm': np.int64(4400), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-0.7,1.0,0.029166666666666674,True,20.200000000000003,8.5,False,4097.916666666666,True,4.8,False,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,57.9mm i 8 dager,True
29. des. 2023,2023-12-29 07:00:11,2023-12-29 19:59:19,11.263055555555555,51.4,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-28 19:10:00+0000', tz='UTC'), 'end': Timestamp('2023-12-29 19:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.5), 'max': np.float64(1.3), 'mean': np.float64(0.23750000000000002), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(19.799999999999997), 'max_hourly': np.float64(8.5), 'hours_with_precip': np.int64(15), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.2), 'mean': np.float64(1.575), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3918.0555555555557), 'min_depth_cm': np.int64(3000), 'max_depth_cm': np.int64(4400), 'snow_present': np.True_, 'snow_change': np.int64(14)}, 'weather_scenarios': []}",-0.5,1.3,0.23750000000000002,True,19.799999999999997,8.5,False,3918.0555555555557,True,5.2,True,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,59.0mm i 9 dager,True
31. des. 2023,2023-12-31 09:32:23,2023-12-31 12:07:24,2.5011111111111113,12.9,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-30 21:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-31 21:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.9), 'max': np.float64(-1.7), 'mean': np.float64(-2.8083333333333336), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.1), 'max_hourly': np.float64(0.1), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(18.6), 'mean': np.float64(13.016666666666666), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3924.3055555555557), 'min_depth_cm': np.int64(3800), 'max_depth_cm': np.int64(4400), 'snow_present': np.True_, 'snow_change': np.int64(6)}, 'weather_scenarios': []}",-3.9,-1.7,-2.8083333333333336,True,0.1,0.1,False,3924.3055555555557,True,18.6,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
1. jan. 2024,2024-01-01 06:27:54,2024-01-01 07:09:41,0.6458333333333333,3.9,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2023-12-31 18:30:00+0000', tz='UTC'), 'end': Timestamp('2024-01-01 18:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.6), 'max': np.float64(-2.3), 'mean': np.float64(-3.920833333333333), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.1), 'max_hourly': np.float64(0.1), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(18.6), 'mean': np.float64(10.758333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3802.777777777778), 'min_depth_cm': np.int64(3800), 'max_depth_cm': np.int64(3900), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-4.6,-2.3,-3.920833333333333,False,0.1,0.1,False,3802.777777777778,True,18.6,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
2. jan. 2024,2024-01-02 16:41:34,2024-01-02 16:47:35,0.10027777777777779,5.4,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-02 04:50:00+0000', tz='UTC'), 'end': Timestamp('2024-01-03 04:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.4), 'max': np.float64(-6.6), 'mean': np.float64(-8.487499999999999), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.1), 'max_hourly': np.float64(0.1), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(15.4), 'mean': np.float64(11.229166666666666), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3656.25), 'min_depth_cm': np.int64(3400), 'max_depth_cm': np.int64(3700), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': []}",-9.4,-6.6,-8.487499999999999,False,0.1,0.1,False,3656.25,True,15.4,True,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
3. jan. 2024,2024-01-03 09:05:06,2024-01-03 10:51:00,1.6483333333333332,11.5,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-02 21:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-03 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.9), 'max': np.float64(-8.7), 'mean': np.float64(-9.7125), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(16.2), 'mean': np.float64(11.070833333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3415.277777777778), 'min_depth_cm': np.int64(3200), 'max_depth_cm': np.int64(3700), 'snow_present': np.True_, 'snow_change': np.int64(5)}, 'weather_scenarios': []}",-10.9,-8.7,-9.7125,False,0.0,0.0,False,3415.277777777778,True,16.2,True,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
5. jan. 2024,2024-01-05 09:06:36,2024-01-05 12:35:09,2.976388888888889,13.4,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-04 21:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-05 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-12.0), 'max': np.float64(-9.0), 'mean': np.float64(-10.583333333333334), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.6), 'mean': np.float64(2.6041666666666665), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3101.388888888889), 'min_depth_cm': np.int64(3100), 'max_depth_cm': np.int64(3200), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-12.0,-9.0,-10.583333333333334,False,0.0,0.0,False,3101.388888888889,True,3.6,False,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,22.1mm i 4 dager,True
10. jan. 2024,2024-01-10 15:13:44,2024-01-10 15:46:13,0.5283333333333334,10.3,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-10 03:20:00+0000', tz='UTC'), 'end': Timestamp('2024-01-11 03:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.1), 'max': np.float64(4.3), 'mean': np.float64(1.5083333333333335), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.0), 'mean': np.float64(0.7291666666666666), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2999.3055555555557), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(3000), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-1.1,4.3,1.5083333333333335,True,0.0,0.0,False,2999.3055555555557,True,2.0,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
13. jan. 2024,2024-01-13 04:46:50,2024-01-13 07:04:12,2.2058333333333335,14.4,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-12 16:50:00+0000', tz='UTC'), 'end': Timestamp('2024-01-13 16:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.1), 'max': np.float64(0.8), 'mean': np.float64(-1.3625), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(9.5), 'max_hourly': np.float64(2.2), 'hours_with_precip': np.int64(15), 'rain_on_snow': False}, 'wind': {'max': np.float64(7.9), 'mean': np.float64(3.6750000000000003), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3175.6944444444443), 'min_depth_cm': np.int64(2700), 'max_depth_cm': np.int64(3500), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-4.1,0.8,-1.3625,True,9.5,2.2,False,3175.6944444444443,True,7.9,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
17. jan. 2024,2024-01-17 09:05:15,2024-01-17 12:32:34,3.3216666666666663,16.7,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-16 21:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-17 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.8), 'max': np.float64(-5.7), 'mean': np.float64(-8.458333333333334), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.0), 'mean': np.float64(1.025), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5514.583333333334), 'min_depth_cm': np.int64(5400), 'max_depth_cm': np.int64(5700), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': []}",-10.8,-5.7,-8.458333333333334,False,0.0,0.0,False,5514.583333333334,True,2.0,False,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
19. jan. 2024,2024-01-19 16:59:24,2024-01-19 23:59:57,5.7122222222222225,15.6,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-19 05:00:00+0000', tz='UTC'), 'end': Timestamp('2024-01-20 04:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-8.1), 'max': np.float64(-4.3), 'mean': np.float64(-5.6125), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(4.199999999999999), 'max_hourly': np.float64(0.7), 'hours_with_precip': np.int64(8), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.1), 'mean': np.float64(1.3625), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(7088.888888888889), 'min_depth_cm': np.int64(6800), 'max_depth_cm': np.int64(7400), 'snow_present': np.True_, 'snow_change': np.int64(6)}, 'weather_scenarios': []}",-8.1,-4.3,-5.6125,False,4.199999999999999,0.7,False,7088.888888888889,True,4.1,False,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,38.5mm i 6 dager,True
19. jan. 2024,2024-01-19 07:02:04,2024-01-19 22:42:38,9.020555555555557,33.6,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-18 19:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-19 19:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-8.6), 'max': np.float64(-4.3), 'mean': np.float64(-5.987500000000001), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(6.9), 'max_hourly': np.float64(1.4), 'hours_with_precip': np.int64(13), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.1), 'mean': np.float64(1.4208333333333334), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6782.638888888889), 'min_depth_cm': np.int64(6400), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': []}",-8.6,-4.3,-5.987500000000001,False,6.9,1.4,False,6782.638888888889,True,4.1,False,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,37.4mm i 6 dager,True
20. jan. 2024,2024-01-20 00:00:19,2024-01-20 06:14:26,0.6327777777777778,6.1,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-19 12:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-20 12:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-8.1), 'max': np.float64(-2.9), 'mean': np.float64(-5.45), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(3.0), 'max_hourly': np.float64(0.8), 'hours_with_precip': np.int64(5), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.0), 'mean': np.float64(1.7333333333333334), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(7147.222222222223), 'min_depth_cm': np.int64(6900), 'max_depth_cm': np.int64(7400), 'snow_present': np.True_, 'snow_change': np.int64(5)}, 'weather_scenarios': []}",-8.1,-2.9,-5.45,False,3.0,0.8,False,7147.222222222223,True,5.0,True,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
21. jan. 2024,2024-01-21 07:50:01,2024-01-21 12:13:59,4.218888888888889,13.9,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-20 20:00:00+0000', tz='UTC'), 'end': Timestamp('2024-01-21 19:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.9), 'max': np.float64(1.8), 'mean': np.float64(0.4208333333333334), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(15.6), 'max_hourly': np.float64(1.8), 'hours_with_precip': np.int64(17), 'rain_on_snow': False}, 'wind': {'max': np.float64(7.7), 'mean': np.float64(4.270833333333333), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(7787.5), 'min_depth_cm': np.int64(7400), 'max_depth_cm': np.int64(8200), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-0.9,1.8,0.4208333333333334,True,15.6,1.8,False,7787.5,True,7.7,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
22. jan. 2024,2024-01-22 18:22:20,2024-01-22 18:41:27,0.29777777777777775,6.3,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-22 06:30:00+0000', tz='UTC'), 'end': Timestamp('2024-01-23 06:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(0.3), 'max': np.float64(2.4), 'mean': np.float64(1.3333333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(61.599999999999994), 'max_hourly': np.float64(8.5), 'hours_with_precip': np.int64(21), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.8), 'mean': np.float64(5.516666666666666), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6113.888888888889), 'min_depth_cm': np.int64(5900), 'max_depth_cm': np.int64(6300), 'snow_present': np.True_, 'snow_change': np.int64(4)}, 'weather_scenarios': []}",0.3,2.4,1.3333333333333333,True,61.599999999999994,8.5,False,6113.888888888889,True,8.8,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
23. jan. 2024,2024-01-23 08:57:45,2024-01-23 10:23:11,1.1966666666666668,6.5,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-22 21:00:00+0000', tz='UTC'), 'end': Timestamp('2024-01-23 20:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.8), 'max': np.float64(1.8), 'mean': np.float64(0.6708333333333334), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(11.100000000000001), 'max_hourly': np.float64(3.3), 'hours_with_precip': np.int64(9), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.8), 'mean': np.float64(4.45), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6231.25), 'min_depth_cm': np.int64(6100), 'max_depth_cm': np.int64(6300), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",-0.8,1.8,0.6708333333333334,True,11.100000000000001,3.3,False,6231.25,True,8.8,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
25. jan. 2024,2024-01-25 14:03:27,2024-01-25 14:30:01,0.4272222222222222,7.5,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-25 02:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-26 02:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.1), 'max': np.float64(2.8), 'mean': np.float64(0.6291666666666668), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.5), 'max_hourly': np.float64(0.2), 'hours_with_precip': np.int64(2), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.4), 'mean': np.float64(2.9375), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5617.361111111111), 'min_depth_cm': np.int64(5500), 'max_depth_cm': np.int64(5700), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",-1.1,2.8,0.6291666666666668,True,0.5,0.2,False,5617.361111111111,True,6.4,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
26. jan. 2024,2024-01-26 08:54:17,2024-01-26 16:52:44,5.221388888888889,36.5,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-25 21:00:00+0000', tz='UTC'), 'end': Timestamp('2024-01-26 20:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.6), 'max': np.float64(3.1), 'mean': np.float64(1.3166666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(12.399999999999999), 'max_hourly': np.float64(4.1), 'hours_with_precip': np.int64(14), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.4), 'mean': np.float64(5.729166666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5627.083333333334), 'min_depth_cm': np.int64(5400), 'max_depth_cm': np.int64(5900), 'snow_present': np.True_, 'snow_change': np.int64(5)}, 'weather_scenarios': []}",-0.6,3.1,1.3166666666666667,True,12.399999999999999,4.1,False,5627.083333333334,True,8.4,True,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,63.8mm i 9 dager,True
28. jan. 2024,2024-01-28 15:32:54,2024-01-28 16:24:26,0.8361111111111111,12.7,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-28 03:40:00+0000', tz='UTC'), 'end': Timestamp('2024-01-29 03:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.7), 'max': np.float64(5.8), 'mean': np.float64(3.3333333333333335), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(8.9), 'max_hourly': np.float64(3.6), 'hours_with_precip': np.int64(4), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.8), 'mean': np.float64(2.7208333333333337), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5137.5), 'min_depth_cm': np.int64(5000), 'max_depth_cm': np.int64(5200), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",1.7,5.8,3.3333333333333335,True,8.9,3.6,False,5137.5,True,4.8,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
1. feb. 2024,2024-02-01 04:40:36,2024-02-01 20:15:58,8.605277777777777,42.0,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-01-31 16:50:00+0000', tz='UTC'), 'end': Timestamp('2024-02-01 16:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.2), 'max': np.float64(1.3), 'mean': np.float64(-1.2791666666666668), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(26.3), 'max_hourly': np.float64(6.2), 'hours_with_precip': np.int64(17), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.2), 'mean': np.float64(7.408333333333334), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(7318.75), 'min_depth_cm': np.int64(7100), 'max_depth_cm': np.int64(7500), 'snow_present': np.True_, 'snow_change': np.int64(4)}, 'weather_scenarios': []}",-2.2,1.3,-1.2791666666666668,True,26.3,6.2,False,7318.75,True,11.2,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
2. feb. 2024,2024-02-02 10:29:25,2024-02-02 12:54:32,1.8594444444444445,10.4,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-01 22:30:00+0000', tz='UTC'), 'end': Timestamp('2024-02-02 22:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.3), 'max': np.float64(4.5), 'mean': np.float64(2.3666666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(50.4), 'max_hourly': np.float64(4.0), 'hours_with_precip': np.int64(24), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.4), 'mean': np.float64(2.7208333333333337), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(8110.416666666667), 'min_depth_cm': np.int64(6800), 'max_depth_cm': np.int64(9100), 'snow_present': np.True_, 'snow_change': np.int64(23)}, 'weather_scenarios': []}",-1.3,4.5,2.3666666666666667,True,50.4,4.0,False,8110.416666666667,True,5.4,True,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,67.4mm i 6 dager,True
