reference_time,air_temperature,surface_temperature,wind_speed,max_wind_gust,wind_from_direction,surface_snow_thickness,precipitation_1h,relative_humidity,dew_point_temperature,temp_min_1h,temp_max_1h
2025-11-28 20:00:00+00:00,2.8,0.8,2.8,6.1,152.0,3.4,0.7,100,2.9,2.8,3.7
2025-11-28 21:00:00+00:00,0.4,0.0,1.8,4.6,158.0,3.9,4.1,100,0.4,0.4,2.7
2025-11-28 22:00:00+00:00,0.3,0.0,1.6,4.9,161.0,5.8,1.7,100,0.2,0.2,0.4
2025-11-28 23:00:00+00:00,1.0,0.1,1.2,4.8,170.0,5.7,2.1,100,1.1,0.3,1.1
2025-11-29 00:00:00+00:00,1.5,0.2,2.3,7.1,149.0,5.5,3.8,100,1.5,1.0,1.5
2025-11-29 01:00:00+00:00,1.0,0.1,1.3,5.7,144.0,5.4,5.1,100,1.1,0.9,1.5
2025-11-29 02:00:00+00:00,3.0,1.0,2.9,8.6,104.0,5.4,3.7,100,3.0,0.9,3.0
2025-11-29 03:00:00+00:00,2.6,0.8,2.3,8.1,1.0,5.4,1.9,100,2.7,2.6,3.2
2025-11-29 04:00:00+00:00,2.3,0.7,3.5,7.6,89.0,5.5,1.0,100,2.3,2.2,2.6
2025-11-29 05:00:00+00:00,2.1,0.7,2.2,7.1,28.0,5.5,0.4,100,2.1,1.9,2.6
2025-11-29 06:00:00+00:00,1.6,0.5,3.6,8.6,351.0,5.5,0.4,100,1.7,1.6,2.1
2025-11-29 07:00:00+00:00,0.8,0.1,2.9,8.6,351.0,6.1,1.4,100,0.9,0.7,1.8
2025-11-29 08:00:00+00:00,1.3,0.4,3.2,7.9,338.0,6.0,0.5,100,1.3,0.8,1.4
2025-11-29 09:00:00+00:00,0.8,0.2,3.6,7.2,330.0,6.1,0.1,100,0.9,0.8,1.3
2025-11-29 10:00:00+00:00,0.7,0.2,3.1,6.4,333.0,6.1,0.2,100,0.6,0.5,0.9
2025-11-29 11:00:00+00:00,0.7,0.0,1.7,6.1,5.0,6.0,0.0,100,0.6,0.7,0.8
2025-11-29 12:00:00+00:00,-0.1,-0.1,2.7,6.0,343.0,6.6,0.1,100,0.0,-0.2,1.0
2025-11-29 13:00:00+00:00,0.1,-1.5,1.8,5.8,329.0,6.7,0.0,95,-0.5,-0.1,0.1
2025-11-29 14:00:00+00:00,-0.2,-2.2,0.3,3.8,32.0,6.6,0.0,100,-0.2,-0.2,0.3
2025-11-29 15:00:00+00:00,-0.9,-1.4,0.1,2.7,51.0,6.7,0.0,100,-0.9,-0.9,0.0
2025-11-29 16:00:00+00:00,-1.0,-2.7,1.0,3.0,11.0,7.0,0.3,100,-0.9,-1.0,-0.6
2025-11-29 17:00:00+00:00,-1.3,-4.8,0.7,2.6,227.0,7.2,0.0,93,-2.2,-1.7,-0.9
2025-11-29 18:00:00+00:00,-1.7,-5.9,1.2,2.9,182.0,7.1,0.0,89,-3.3,-2.2,-1.1
2025-11-29 19:00:00+00:00,-1.7,-5.7,1.0,3.7,249.0,7.1,0.0,81,-4.4,-2.8,-1.4
2025-11-29 20:00:00+00:00,-2.2,-6.0,0.6,2.0,200.0,7.1,0.0,83,-4.7,-2.8,-1.5
2025-11-29 21:00:00+00:00,-2.1,-6.0,1.5,2.8,179.0,7.1,0.0,78,-5.3,-2.9,-1.6
2025-11-29 22:00:00+00:00,-0.3,-5.4,2.6,5.6,152.0,7.1,0.0,66,-5.7,-2.2,-0.3
2025-11-29 23:00:00+00:00,0.8,-3.5,3.4,7.5,123.0,7.1,0.0,55,-7.1,-0.4,0.8
2025-11-30 00:00:00+00:00,1.6,-1.9,5.9,12.1,105.0,7.0,0.0,54,-6.7,1.1,2.0
2025-11-30 01:00:00+00:00,2.0,-0.8,4.7,11.3,131.0,7.0,0.0,53,-6.4,1.4,2.0
2025-11-30 02:00:00+00:00,-0.2,-1.0,7.7,12.2,104.0,7.1,0.0,86,-2.2,-0.2,2.1
2025-11-30 03:00:00+00:00,-0.4,-0.8,1.0,11.1,212.0,9.1,1.3,100,-0.5,-0.7,-0.3
2025-11-30 04:00:00+00:00,-0.3,-0.8,1.6,4.5,180.0,10.8,1.8,100,-0.2,-0.7,-0.1
2025-11-30 05:00:00+00:00,0.9,-0.4,3.2,8.2,143.0,11.0,0.1,85,-1.4,-0.4,1.0
2025-11-30 06:00:00+00:00,1.0,-0.3,4.9,10.7,139.0,11.0,0.0,86,-0.9,0.8,1.1
2025-11-30 07:00:00+00:00,1.0,-0.1,6.4,12.6,126.0,11.0,0.0,85,-1.2,1.0,1.3
2025-11-30 08:00:00+00:00,1.0,0.0,7.7,14.7,118.0,11.0,0.0,86,-0.9,0.9,1.1
2025-11-30 09:00:00+00:00,2.0,0.4,4.4,13.5,133.0,11.0,0.0,78,-1.4,1.0,2.0
2025-11-30 10:00:00+00:00,1.7,0.2,5.9,10.7,140.0,11.0,0.0,78,-1.7,1.6,2.3
2025-11-30 11:00:00+00:00,1.8,0.4,5.0,13.4,156.0,10.9,0.0,79,-1.4,1.3,1.8
2025-11-30 12:00:00+00:00,2.3,-1.0,4.6,10.5,124.0,10.7,0.0,70,-2.7,1.8,2.7
2025-11-30 13:00:00+00:00,2.2,0.4,4.4,11.3,127.0,10.7,0.0,71,-2.5,1.9,2.3
2025-11-30 14:00:00+00:00,2.5,-0.1,6.0,10.8,115.0,10.7,0.0,70,-2.5,2.2,2.6
2025-11-30 15:00:00+00:00,2.9,0.7,4.6,11.4,137.0,10.6,0.0,68,-2.5,2.4,2.9
2025-11-30 16:00:00+00:00,2.4,0.6,2.6,8.8,115.0,10.5,0.0,74,-1.7,2.4,2.9
2025-11-30 17:00:00+00:00,2.2,-0.6,3.9,8.6,140.0,10.5,0.0,74,-1.9,2.0,2.4
2025-11-30 18:00:00+00:00,1.7,-2.6,1.0,8.8,355.0,10.6,0.0,74,-2.5,1.7,2.7
2025-11-30 19:00:00+00:00,2.3,0.2,2.3,5.8,118.0,10.5,0.0,73,-1.9,1.5,2.8
2025-11-30 20:00:00+00:00,1.9,-0.1,0.8,5.1,165.0,10.4,0.0,74,-2.2,1.6,2.3
2025-11-30 21:00:00+00:00,1.6,-0.1,0.9,2.0,183.0,10.3,0.0,79,-1.4,1.2,1.9
2025-11-30 22:00:00+00:00,1.2,-0.5,0.6,2.3,166.0,10.3,0.0,83,-1.2,1.2,1.7
2025-11-30 23:00:00+00:00,1.2,-0.2,1.2,3.0,,10.3,0.0,85,-0.9,1.1,1.5
2025-12-01 00:00:00+00:00,0.4,0.1,1.4,3.4,157.0,10.5,0.1,100,0.4,0.4,1.4
2025-12-01 01:00:00+00:00,0.3,0.1,1.1,1.8,133.0,10.4,0.1,100,0.2,0.3,0.4
2025-12-01 02:00:00+00:00,0.4,0.1,2.0,3.3,130.0,10.3,0.2,100,0.4,0.2,0.4
2025-12-01 03:00:00+00:00,0.2,0.0,1.6,4.3,44.0,11.1,1.1,100,0.2,0.1,0.5
2025-12-01 04:00:00+00:00,0.2,-0.3,1.0,5.4,41.0,11.6,0.1,100,0.2,0.1,0.3
2025-12-01 05:00:00+00:00,0.1,-0.3,0.5,3.6,27.0,11.5,0.0,100,0.2,0.1,0.3
2025-12-01 06:00:00+00:00,0.1,-0.7,0.9,4.0,152.0,11.5,0.1,98,0.0,0.1,0.2
2025-12-01 07:00:00+00:00,-0.5,-0.5,0.6,2.1,172.0,11.6,0.4,100,-0.5,-0.5,0.1
2025-12-01 08:00:00+00:00,-0.6,-0.7,1.7,3.8,147.0,11.7,0.1,100,-0.7,-0.6,-0.5
2025-12-01 09:00:00+00:00,-1.1,-3.4,1.9,3.4,147.0,11.8,0.0,100,-1.2,-1.1,-0.6
2025-12-01 10:00:00+00:00,-0.8,-3.1,3.2,4.8,147.0,11.9,0.0,95,-1.4,-1.2,-0.8
2025-12-01 11:00:00+00:00,0.1,-1.1,2.6,5.4,160.0,11.8,0.0,85,-1.9,-1.0,0.1
2025-12-01 12:00:00+00:00,0.9,-0.3,3.0,5.2,165.0,11.8,0.0,90,-0.5,0.2,0.9
2025-12-01 13:00:00+00:00,1.9,0.4,5.4,9.5,148.0,11.9,0.0,87,0.0,0.9,1.9
2025-12-01 14:00:00+00:00,2.6,0.7,4.2,8.5,144.0,11.6,0.0,88,0.9,1.9,2.6
2025-12-01 15:00:00+00:00,3.3,0.9,5.9,11.0,148.0,11.2,0.0,83,0.6,2.7,3.3
2025-12-01 16:00:00+00:00,3.5,1.0,6.4,13.0,149.0,10.4,0.0,82,0.9,3.3,3.7
2025-12-01 17:00:00+00:00,3.9,1.2,8.0,13.7,150.0,10.3,0.0,78,0.4,3.6,4.1
2025-12-01 18:00:00+00:00,4.2,1.3,6.4,13.5,147.0,9.8,0.0,79,1.1,3.9,4.2
2025-12-01 19:00:00+00:00,4.6,1.5,6.7,13.2,148.0,9.8,0.0,78,1.1,4.2,4.6
2025-12-01 20:00:00+00:00,4.9,1.6,6.5,13.0,155.0,9.3,0.0,80,1.9,4.4,4.9
2025-12-01 21:00:00+00:00,4.9,1.5,6.8,13.3,151.0,8.6,0.1,89,3.2,4.8,5.2
2025-12-01 22:00:00+00:00,4.5,1.5,4.7,9.8,151.0,6.6,1.7,100,4.5,4.3,4.9
2025-12-01 23:00:00+00:00,5.1,1.7,3.9,8.2,155.0,5.6,1.2,100,5.1,4.5,5.2
2025-12-02 00:00:00+00:00,5.8,2.1,4.9,8.7,149.0,5.3,1.2,100,5.8,5.1,5.8
2025-12-02 01:00:00+00:00,6.0,2.2,4.6,8.6,150.0,5.1,1.7,100,6.1,5.5,6.0
2025-12-02 02:00:00+00:00,6.2,2.3,4.7,11.0,156.0,4.8,0.5,98,5.9,5.9,6.4
2025-12-02 03:00:00+00:00,6.2,2.4,5.5,10.5,154.0,4.5,1.2,97,5.8,6.1,6.4
2025-12-02 04:00:00+00:00,5.8,2.3,5.8,10.3,148.0,4.3,2.0,98,5.5,5.7,6.2
2025-12-02 05:00:00+00:00,5.6,2.3,5.9,10.3,147.0,3.4,2.2,98,5.3,5.4,5.8
2025-12-02 06:00:00+00:00,5.6,2.3,5.3,12.0,150.0,3.1,0.5,97,5.1,5.5,6.0
2025-12-02 07:00:00+00:00,5.3,2.3,5.5,9.6,148.0,3.1,2.0,100,5.3,5.2,5.7
2025-12-02 08:00:00+00:00,4.9,2.2,5.7,11.5,150.0,2.5,0.6,98,4.6,4.8,5.3
2025-12-02 09:00:00+00:00,5.0,2.4,5.5,11.3,153.0,2.3,0.7,100,5.0,4.8,5.1
2025-12-02 10:00:00+00:00,5.0,2.6,3.0,8.9,150.0,2.2,1.5,100,5.0,4.6,5.2
2025-12-02 11:00:00+00:00,5.2,2.7,2.6,7.1,156.0,-1.0,0.5,100,5.3,4.9,5.4
2025-12-02 12:00:00+00:00,4.8,2.6,2.5,7.8,133.0,-1.0,0.7,100,4.8,4.8,5.2
2025-12-02 13:00:00+00:00,4.8,2.4,2.2,6.8,154.0,-1.0,0.0,99,4.6,4.7,4.9
2025-12-02 14:00:00+00:00,4.4,2.2,2.5,8.7,142.0,-1.0,0.2,100,4.5,4.3,4.8
2025-12-02 15:00:00+00:00,3.8,1.7,2.3,6.0,156.0,-1.0,0.3,100,3.8,3.7,4.4
2025-12-02 16:00:00+00:00,3.6,1.2,3.1,6.0,143.0,-1.0,0.1,99,3.4,3.5,3.8
2025-12-02 17:00:00+00:00,3.3,0.9,1.5,5.1,165.0,-1.0,0.0,100,3.2,3.3,3.7
2025-12-02 18:00:00+00:00,3.0,1.4,3.2,5.7,140.0,-1.0,0.1,100,3.0,2.9,3.3
2025-12-02 19:00:00+00:00,3.1,1.1,1.9,5.6,148.0,-1.0,0.0,98,2.7,2.6,3.1
2025-12-02 20:00:00+00:00,3.3,1.3,1.4,3.7,162.0,-1.0,0.0,92,2.1,2.8,3.3
2025-12-02 21:00:00+00:00,3.1,1.2,1.7,3.5,146.0,-1.0,0.0,93,2.1,3.1,3.4
2025-12-02 22:00:00+00:00,3.3,1.3,1.7,4.4,157.0,-1.0,0.0,89,1.7,3.0,3.5
2025-12-02 23:00:00+00:00,3.1,1.3,2.4,3.9,147.0,-1.0,0.0,91,1.7,3.0,3.4
2025-12-03 00:00:00+00:00,3.1,1.2,2.0,3.3,150.0,-1.0,0.0,90,1.5,2.9,3.2
2025-12-03 01:00:00+00:00,3.2,1.2,1.3,3.2,165.0,-1.0,0.0,86,1.1,3.1,3.2
2025-12-03 02:00:00+00:00,2.9,0.9,2.3,3.7,163.0,-1.0,0.0,86,0.9,2.9,3.1
2025-12-03 03:00:00+00:00,2.7,-0.1,1.9,4.9,170.0,-1.0,0.0,83,0.0,2.6,3.0
2025-12-03 04:00:00+00:00,3.0,0.1,2.3,4.3,159.0,-1.0,0.0,85,0.9,2.5,3.1
2025-12-03 05:00:00+00:00,2.6,-0.6,2.2,3.7,175.0,-1.0,0.0,86,0.6,2.3,3.0
2025-12-03 06:00:00+00:00,2.4,-0.9,2.1,4.4,168.0,-1.0,0.0,86,0.4,2.3,2.7
2025-12-03 07:00:00+00:00,2.4,-1.1,2.5,5.8,157.0,-1.0,0.0,84,0.0,2.2,2.6
2025-12-03 08:00:00+00:00,2.8,-0.5,3.7,7.1,151.0,-1.0,0.0,82,0.2,2.2,3.0
2025-12-03 09:00:00+00:00,3.2,0.1,3.8,7.9,149.0,-1.0,0.0,80,0.2,2.6,3.2
2025-12-03 10:00:00+00:00,3.4,0.8,2.8,7.7,150.0,-1.0,0.0,81,0.4,2.9,3.6
2025-12-03 11:00:00+00:00,3.8,1.7,3.9,7.3,144.0,-1.0,0.0,82,1.1,3.4,3.9
2025-12-03 12:00:00+00:00,3.7,1.7,2.7,7.3,156.0,-1.0,0.0,83,1.1,3.6,3.8
2025-12-03 13:00:00+00:00,3.8,1.8,3.2,7.3,121.0,-1.0,0.0,85,1.5,3.7,4.0
2025-12-03 14:00:00+00:00,3.8,1.8,3.7,6.8,118.0,-1.0,0.0,86,1.7,3.5,3.9
2025-12-03 15:00:00+00:00,4.2,1.9,3.1,6.9,159.0,-1.0,0.0,83,1.7,3.8,4.2
2025-12-03 16:00:00+00:00,4.4,2.0,3.4,8.2,150.0,-1.0,0.0,79,1.1,4.1,4.5
2025-12-03 17:00:00+00:00,4.2,2.0,3.0,5.9,155.0,-1.0,0.0,81,1.3,4.0,4.4
2025-12-03 18:00:00+00:00,4.6,2.3,2.8,9.0,159.0,-1.0,0.0,80,1.5,4.2,4.6
2025-12-03 19:00:00+00:00,4.4,2.1,2.7,8.5,151.0,-1.0,0.0,82,1.7,4.3,4.7
2025-12-03 20:00:00+00:00,4.5,2.3,3.6,6.5,162.0,-1.0,0.0,81,1.5,4.3,4.5
2025-12-03 21:00:00+00:00,4.4,2.3,3.8,9.3,152.0,-1.0,0.0,82,1.7,4.3,4.5
2025-12-03 22:00:00+00:00,4.3,2.3,3.6,7.6,151.0,-1.0,0.0,83,1.7,4.1,4.4
2025-12-03 23:00:00+00:00,4.3,2.3,2.8,6.7,156.0,-1.0,0.0,82,1.5,4.1,4.3
2025-12-04 00:00:00+00:00,4.1,2.1,1.9,5.5,148.0,-1.0,0.0,83,1.5,4.1,4.3
2025-12-04 01:00:00+00:00,4.1,2.2,2.2,6.0,159.0,-1.0,0.0,85,1.9,3.9,4.2
2025-12-04 02:00:00+00:00,3.8,2.0,2.1,7.0,155.0,-1.0,0.0,88,1.9,3.8,4.2
2025-12-04 03:00:00+00:00,3.5,1.6,1.8,3.7,148.0,-1.0,0.0,93,2.5,3.4,3.9
2025-12-04 04:00:00+00:00,3.9,2.0,1.9,4.5,161.0,-1.0,0.0,87,1.9,3.3,4.0
2025-12-04 05:00:00+00:00,3.4,1.7,1.7,3.5,143.0,-1.0,0.0,92,2.3,3.4,4.0
2025-12-04 06:00:00+00:00,3.4,1.8,2.2,3.8,144.0,-1.0,0.0,93,2.5,3.2,3.4
2025-12-04 07:00:00+00:00,3.1,0.6,2.2,5.6,152.0,-1.0,0.0,91,1.7,3.1,3.5
2025-12-04 08:00:00+00:00,3.2,0.7,2.3,4.8,157.0,-1.0,0.0,87,1.3,3.0,3.4
2025-12-04 09:00:00+00:00,3.3,0.9,1.0,3.5,162.0,-1.0,0.0,86,1.1,2.9,3.3
2025-12-04 10:00:00+00:00,4.0,2.2,3.0,5.2,136.0,-1.0,0.0,83,1.3,3.3,4.1
2025-12-04 11:00:00+00:00,4.0,2.4,2.5,4.8,128.0,-1.0,0.0,84,1.5,3.9,4.1
2025-12-04 12:00:00+00:00,3.8,2.4,3.7,7.7,118.0,-1.0,0.0,85,1.5,3.8,4.1
2025-12-04 13:00:00+00:00,4.2,2.4,5.0,8.0,145.0,-1.0,0.0,78,0.9,3.8,4.2
2025-12-04 14:00:00+00:00,3.7,1.9,5.4,7.9,110.0,-1.0,0.0,83,1.1,3.6,4.2
2025-12-04 15:00:00+00:00,3.5,1.4,5.3,8.2,117.0,-1.0,0.0,80,0.4,3.4,3.7
2025-12-04 16:00:00+00:00,3.5,1.2,4.5,9.8,121.0,-1.0,0.0,77,0.0,3.3,3.7
2025-12-04 17:00:00+00:00,3.3,0.8,3.3,7.5,123.0,-1.0,0.0,80,0.2,3.1,3.5
2025-12-04 18:00:00+00:00,3.2,0.9,4.9,9.0,112.0,-1.0,0.0,79,0.0,3.0,3.3
2025-12-04 19:00:00+00:00,3.0,0.6,4.0,10.7,138.0,-1.0,0.0,82,0.2,3.0,3.4
2025-12-04 20:00:00+00:00,3.0,0.6,4.9,7.6,114.0,-1.0,0.0,81,0.2,2.9,3.2
2025-12-04 21:00:00+00:00,2.8,1.0,3.3,7.6,155.0,-1.0,0.0,84,0.4,2.8,3.1
2025-12-04 22:00:00+00:00,3.5,1.8,6.4,12.9,113.0,-1.0,0.0,76,-0.2,2.8,3.5
2025-12-04 23:00:00+00:00,3.5,1.8,5.0,9.4,150.0,-1.0,0.0,74,-0.7,3.3,3.5
2025-12-05 00:00:00+00:00,3.4,1.7,3.4,9.7,89.0,-1.0,0.0,73,-0.9,3.3,3.5
2025-12-05 01:00:00+00:00,3.1,1.6,2.6,6.6,136.0,-1.0,0.0,74,-1.2,3.1,3.4
2025-12-05 02:00:00+00:00,2.9,1.5,4.0,7.3,141.0,-1.0,0.0,76,-0.9,2.8,3.2
2025-12-05 03:00:00+00:00,3.0,1.5,4.9,9.3,130.0,-1.0,0.0,74,-1.2,2.8,3.0
2025-12-05 04:00:00+00:00,3.1,1.6,6.9,11.5,158.0,-1.0,0.0,72,-1.4,3.0,3.2
2025-12-05 05:00:00+00:00,3.2,1.5,6.9,12.3,149.0,-1.0,0.0,73,-1.2,3.1,3.4
2025-12-05 06:00:00+00:00,3.2,1.2,6.1,10.9,144.0,-1.0,0.0,73,-1.2,2.8,3.2
2025-12-05 07:00:00+00:00,2.8,0.7,5.7,11.5,143.0,-1.0,0.0,75,-1.2,2.6,3.2
2025-12-05 08:00:00+00:00,2.8,0.8,5.7,10.9,134.0,-1.0,0.0,75,-1.2,2.4,2.9
2025-12-05 09:00:00+00:00,2.7,0.6,3.0,7.1,123.0,-1.0,0.0,79,-0.7,2.5,3.1
2025-12-05 10:00:00+00:00,3.3,1.7,4.5,8.3,123.0,-1.0,0.0,78,-0.2,2.6,3.4
2025-12-05 11:00:00+00:00,4.2,2.5,6.6,13.1,135.0,-1.0,0.0,73,0.0,3.2,4.3
2025-12-05 12:00:00+00:00,4.3,2.8,5.9,13.8,139.0,-1.0,0.0,71,-0.5,4.2,4.5
2025-12-05 13:00:00+00:00,3.9,2.0,6.7,11.9,136.0,-1.0,0.0,74,-0.2,3.9,4.3
2025-12-05 14:00:00+00:00,3.9,2.1,7.5,12.0,132.0,-1.0,0.0,75,0.0,3.8,4.0
2025-12-05 15:00:00+00:00,3.8,1.8,6.0,11.4,136.0,-1.0,0.0,75,-0.2,3.6,3.9
2025-12-05 16:00:00+00:00,3.8,2.2,5.2,12.1,135.0,-1.0,0.0,74,-0.5,3.6,3.9
2025-12-05 17:00:00+00:00,3.6,1.9,4.5,8.7,132.0,-1.0,0.0,76,-0.2,3.4,3.9
2025-12-05 18:00:00+00:00,3.6,1.9,6.5,10.5,134.0,-1.0,0.0,75,-0.5,3.5,3.8
2025-12-05 19:00:00+00:00,3.5,2.0,6.7,11.8,135.0,-1.0,0.0,73,-0.7,3.4,3.7
2025-12-05 20:00:00+00:00,3.3,1.9,5.9,15.3,128.0,-1.0,0.0,75,-0.7,3.2,3.6
2025-12-05 21:00:00+00:00,3.2,1.6,7.0,14.9,119.0,-1.0,0.0,74,-0.9,3.1,3.5
2025-12-05 22:00:00+00:00,3.1,1.6,6.2,14.2,129.0,-1.0,0.0,73,-1.4,3.1,3.3
2025-12-05 23:00:00+00:00,3.3,1.8,8.1,16.0,117.0,-1.0,0.0,70,-1.7,3.0,3.4
2025-12-06 00:00:00+00:00,3.1,1.6,5.4,15.0,160.0,-1.0,0.0,70,-1.9,3.1,3.2
2025-12-06 01:00:00+00:00,2.8,1.4,5.6,14.8,141.0,-1.0,0.0,71,-1.9,2.8,3.1
2025-12-06 02:00:00+00:00,2.5,1.1,6.5,12.9,131.0,-1.0,0.0,70,-2.5,2.4,2.8
2025-12-06 03:00:00+00:00,2.3,1.1,8.8,16.7,121.0,-1.0,0.0,69,-2.7,2.3,2.5
2025-12-06 04:00:00+00:00,1.9,0.7,6.6,14.5,131.0,-1.0,0.0,70,-3.0,1.8,2.4
2025-12-06 05:00:00+00:00,1.8,0.5,7.6,13.9,127.0,-1.0,0.0,70,-3.0,1.7,2.0
2025-12-06 06:00:00+00:00,1.7,0.2,8.9,14.4,151.0,-1.0,0.0,71,-3.0,1.7,1.8
2025-12-06 07:00:00+00:00,1.8,0.6,4.6,14.7,145.0,-1.0,0.0,70,-3.0,1.6,1.8
2025-12-06 08:00:00+00:00,2.2,0.7,6.5,12.3,122.0,-1.0,0.0,69,-2.7,1.8,2.2
2025-12-06 09:00:00+00:00,2.1,0.5,7.3,14.6,129.0,-1.0,0.0,71,-2.7,2.0,2.5
2025-12-06 10:00:00+00:00,2.2,0.6,7.1,14.2,131.0,-1.0,0.0,71,-2.5,2.0,2.2
2025-12-06 11:00:00+00:00,2.6,1.1,6.6,15.5,113.0,-1.0,0.0,68,-2.7,2.2,2.7
2025-12-06 12:00:00+00:00,2.5,1.4,3.1,8.6,165.0,-1.0,0.0,71,-2.2,2.5,2.8
2025-12-06 13:00:00+00:00,2.3,0.9,6.7,11.0,121.0,-1.0,0.0,72,-2.2,2.3,2.5
2025-12-06 14:00:00+00:00,2.4,1.1,5.9,13.7,136.0,-1.0,0.0,73,-1.9,2.3,2.6
2025-12-06 15:00:00+00:00,2.4,1.2,6.3,14.3,123.0,-1.0,0.0,73,-1.9,2.3,2.5
2025-12-06 16:00:00+00:00,2.8,1.4,5.4,12.9,158.0,-1.0,0.0,71,-1.9,2.5,2.8
2025-12-06 17:00:00+00:00,2.8,1.5,8.4,12.4,150.0,-1.0,0.0,71,-1.9,2.6,2.8
2025-12-06 18:00:00+00:00,2.4,1.0,6.3,15.6,129.0,-1.0,0.0,74,-1.7,2.4,2.8
2025-12-06 19:00:00+00:00,2.7,1.3,9.5,14.5,149.0,-1.0,0.0,71,-1.9,2.4,2.7
2025-12-06 20:00:00+00:00,2.6,1.3,8.1,14.6,132.0,-1.0,0.0,70,-2.2,2.4,2.7
2025-12-06 21:00:00+00:00,2.4,1.2,5.6,12.3,118.0,-1.0,0.0,71,-2.2,2.3,2.7
2025-12-06 22:00:00+00:00,2.5,0.9,6.8,11.1,143.0,-1.0,0.0,71,-2.2,2.4,2.7
2025-12-06 23:00:00+00:00,2.3,0.6,4.6,10.5,136.0,-1.0,0.0,73,-1.9,2.2,2.4
2025-12-07 00:00:00+00:00,2.4,1.1,6.3,12.1,119.0,-1.0,0.0,73,-1.9,2.3,2.8
2025-12-07 01:00:00+00:00,2.6,1.3,6.0,12.7,130.0,-1.0,0.0,69,-2.5,2.5,2.7
2025-12-07 02:00:00+00:00,2.4,1.1,5.9,12.3,127.0,-1.0,0.0,72,-1.9,2.3,2.6
2025-12-07 03:00:00+00:00,2.5,1.1,7.5,14.8,146.0,-1.0,0.0,70,-2.5,2.4,2.6
2025-12-07 04:00:00+00:00,2.3,1.2,5.0,13.5,122.0,-1.0,0.0,71,-2.5,2.3,2.6
2025-12-07 05:00:00+00:00,2.3,1.2,7.3,13.3,122.0,-1.0,0.0,69,-2.7,2.3,2.4
2025-12-07 06:00:00+00:00,2.2,1.0,7.8,14.4,130.0,-1.0,0.0,69,-2.7,2.2,2.3
2025-12-07 07:00:00+00:00,1.9,0.4,5.9,14.3,138.0,-1.0,0.0,72,-2.7,1.9,2.3
2025-12-07 08:00:00+00:00,1.9,0.7,8.1,13.8,127.0,-1.0,0.0,71,-2.7,1.8,1.9
2025-12-07 09:00:00+00:00,1.8,0.7,10.2,15.5,119.0,-1.0,0.0,70,-3.0,1.8,2.0
2025-12-07 10:00:00+00:00,1.9,0.7,9.2,15.4,118.0,-1.0,0.0,69,-3.3,1.8,2.1
2025-12-07 11:00:00+00:00,2.1,1.4,6.2,13.8,121.0,-1.0,0.0,71,-2.7,1.9,2.1
2025-12-07 12:00:00+00:00,2.7,1.8,6.4,12.8,129.0,-1.0,0.0,68,-2.7,2.1,2.7
2025-12-07 13:00:00+00:00,2.7,1.8,7.8,12.3,119.0,-1.0,0.0,69,-2.5,2.5,2.7
2025-12-07 14:00:00+00:00,2.7,1.6,6.7,11.5,116.0,-1.0,0.0,70,-2.2,2.4,2.7
2025-12-07 15:00:00+00:00,3.2,2.1,8.9,13.2,113.0,-1.0,0.0,67,-2.2,2.7,3.3
2025-12-07 16:00:00+00:00,2.6,1.4,7.1,13.6,115.0,-1.0,0.0,72,-1.9,2.5,3.2
2025-12-07 17:00:00+00:00,2.7,1.6,6.7,12.8,115.0,-1.0,0.0,71,-1.9,2.5,2.7
2025-12-07 18:00:00+00:00,2.7,1.6,8.1,12.9,110.0,-1.0,0.0,71,-1.9,2.6,2.8
2025-12-07 19:00:00+00:00,2.6,1.2,6.0,12.0,113.0,-1.0,0.0,73,-1.7,2.4,2.7
2025-12-07 20:00:00+00:00,2.6,1.5,8.5,13.3,110.0,-1.0,0.0,74,-1.4,2.5,2.8
2025-12-07 21:00:00+00:00,2.7,1.4,6.5,12.2,140.0,-1.0,0.0,73,-1.7,2.5,3.2
2025-12-07 22:00:00+00:00,2.8,1.3,8.9,15.5,118.0,-1.0,0.0,76,-0.9,2.6,2.8
2025-12-07 23:00:00+00:00,3.3,1.9,9.1,15.8,115.0,-1.0,0.0,75,-0.7,2.8,3.3
2025-12-08 00:00:00+00:00,3.6,2.2,8.2,16.3,117.0,-1.0,0.0,75,-0.5,3.3,3.8
2025-12-08 01:00:00+00:00,3.6,2.3,8.7,15.4,114.0,-1.0,0.0,73,-0.7,3.4,3.7
2025-12-08 02:00:00+00:00,3.6,2.3,7.0,16.9,120.0,-1.0,0.0,74,-0.7,3.5,3.7
2025-12-08 03:00:00+00:00,3.5,2.2,7.5,17.2,122.0,-1.0,0.0,79,0.2,3.4,3.7
2025-12-08 04:00:00+00:00,3.8,2.5,6.4,14.0,126.0,-1.0,0.0,74,-0.5,3.3,4.1
2025-12-08 05:00:00+00:00,4.2,2.7,5.5,16.1,123.0,-1.0,0.0,71,-0.5,3.9,4.4
2025-12-08 06:00:00+00:00,4.3,2.8,6.7,15.3,125.0,-1.0,0.0,70,-0.7,4.0,4.3
2025-12-08 07:00:00+00:00,4.2,2.7,5.0,14.7,144.0,-1.0,0.0,71,-0.5,4.1,4.3
2025-12-08 08:00:00+00:00,4.3,2.1,5.6,14.8,124.0,-1.0,0.0,70,-0.7,4.2,4.4
